Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
A6NIX2	reviewed	Wilms tumor protein 1-interacting protein (WT1-interacting protein)	WTIP	WTIP		Homo sapiens (Human)	9606	430
P30291	reviewed	Wee1-like protein kinase (WEE1hu) (EC 2.7.10.2) (Wee1A kinase)	WEE1	WEE1		Homo sapiens (Human)	9606	646
P09544	reviewed	Protein Wnt-2 (Int-1-like protein 1) (Int-1-related protein) (IRP)	WNT2 INT1L1 IRP	WNT2	INT1L1 IRP	Homo sapiens (Human)	9606	360
Q9UBV4	reviewed	Protein Wnt-16	WNT16	WNT16		Homo sapiens (Human)	9606	365
P04628	reviewed	Proto-oncogene Wnt-1 (Proto-oncogene Int-1 homolog)	WNT1 INT1	WNT1	INT1	Homo sapiens (Human)	9606	370
O00755	reviewed	Protein Wnt-7a	WNT7A	WNT7A		Homo sapiens (Human)	9606	349
P78423	reviewed	Fractalkine (C-X3-C motif chemokine 1) (CX3C membrane-anchored chemokine) (Neurotactin) (Small-inducible cytokine D1) [Cleaved into: Processed fractalkine]	CX3CL1 FKN NTT SCYD1 A-152E5.2	CX3CL1	FKN NTT SCYD1	Homo sapiens (Human)	9606	397
Q96EY1	reviewed	DnaJ homolog subfamily A member 3, mitochondrial (DnaJ protein Tid-1) (hTid-1) (Hepatocellular carcinoma-associated antigen 57) (Tumorous imaginal discs protein Tid56 homolog)	DNAJA3 HCA57 TID1	DNAJA3	HCA57 TID1	Homo sapiens (Human)	9606	480
Q96KC8	reviewed	DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1)	DNAJC1 HTJ1	DNAJC1	HTJ1	Homo sapiens (Human)	9606	554
Q99543	reviewed	DnaJ homolog subfamily C member 2 (M-phase phosphoprotein 11) (Zuotin-related factor 1) [Cleaved into: DnaJ homolog subfamily C member 2, N-terminally processed]	DNAJC2 MPHOSPH11 MPP11 ZRF1	DNAJC2	MPHOSPH11 MPP11 ZRF1	Homo sapiens (Human)	9606	621
Q9Y6K1	reviewed	DNA (cytosine-5)-methyltransferase 3A (Dnmt3a) (EC 2.1.1.37) (DNA methyltransferase HsaIIIA) (DNA MTase HsaIIIA) (M.HsaIIIA)	DNMT3A	DNMT3A		Homo sapiens (Human)	9606	912
Q9UBC3	reviewed	DNA (cytosine-5)-methyltransferase 3B (Dnmt3b) (EC 2.1.1.37) (DNA methyltransferase HsaIIIB) (DNA MTase HsaIIIB) (M.HsaIIIB)	DNMT3B	DNMT3B		Homo sapiens (Human)	9606	853
Q9UJW3	reviewed	DNA (cytosine-5)-methyltransferase 3-like	DNMT3L	DNMT3L		Homo sapiens (Human)	9606	386
P26358	reviewed	DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT)	DNMT1 AIM CXXC9 DNMT	DNMT1	AIM CXXC9 DNMT	Homo sapiens (Human)	9606	1616
Q92608	reviewed	Dedicator of cytokinesis protein 2	DOCK2 KIAA0209	DOCK2	KIAA0209	Homo sapiens (Human)	9606	1830
Q8TEK3	reviewed	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.43) (DOT1-like protein) (Histone H3-K79 methyltransferase) (H3-K79-HMTase) (Lysine N-methyltransferase 4)	DOT1L KIAA1814 KMT4	DOT1L	KIAA1814 KMT4	Homo sapiens (Human)	9606	1537
Q8NEU8	reviewed	DCC-interacting protein 13-beta (Dip13-beta) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 2)	APPL2 DIP13B	APPL2	DIP13B	Homo sapiens (Human)	9606	664
Q6P1J9	reviewed	Parafibromin (Cell division cycle protein 73 homolog) (Hyperparathyroidism 2 protein)	CDC73 C1orf28 HRPT2	CDC73	C1orf28 HRPT2	Homo sapiens (Human)	9606	531
P46527	reviewed	Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1)	CDKN1B KIP1	CDKN1B	KIP1	Homo sapiens (Human)	9606	198
Q99626	reviewed	Homeobox protein CDX-2 (CDX-3) (Caudal-type homeobox protein 2)	CDX2 CDX3	CDX2	CDX3	Homo sapiens (Human)	9606	313
P49715	reviewed	CCAAT/enhancer-binding protein alpha (C/EBP alpha)	CEBPA CEBP	CEBPA	CEBP	Homo sapiens (Human)	9606	358
Q9BXF3	reviewed	Cat eye syndrome critical region protein 2	CECR2 KIAA1740	CECR2	KIAA1740	Homo sapiens (Human)	9606	1484
Q96BT3	reviewed	Centromere protein T (CENP-T) (Interphase centromere complex protein 22)	CENPT C16orf56 ICEN22	CENPT	C16orf56 ICEN22	Homo sapiens (Human)	9606	561
Q99653	reviewed	Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22)	CHP1 CHP	CHP1	CHP	Homo sapiens (Human)	9606	195
O15516	reviewed	Circadian locomoter output cycles protein kaput (hCLOCK) (EC 2.3.1.48) (Class E basic helix-loop-helix protein 8) (bHLHe8)	CLOCK BHLHE8 KIAA0334	CLOCK	BHLHE8 KIAA0334	Homo sapiens (Human)	9606	846
P67870	reviewed	Casein kinase II subunit beta (CK II beta) (Phosvitin) (Protein G5a)	CSNK2B CK2N G5A	CSNK2B	CK2N G5A	Homo sapiens (Human)	9606	215
Q7L5N1	reviewed	COP9 signalosome complex subunit 6 (SGN6) (Signalosome subunit 6) (JAB1-containing signalosome subunit 6) (MOV34 homolog) (Vpr-interacting protein) (hVIP)	COPS6 CSN6 HVIP	COPS6	CSN6 HVIP	Homo sapiens (Human)	9606	327
Q9H175	reviewed	Cysteine/serine-rich nuclear protein 2 (CSRNP-2) (Protein FAM130A1) (TGF-beta-induced apoptosis protein 12) (TAIP-12)	CSRNP2 C12orf22 FAM130A1 TAIP12	CSRNP2	C12orf22 FAM130A1 TAIP12	Homo sapiens (Human)	9606	543
Q96S65	reviewed	Cysteine/serine-rich nuclear protein 1 (CSRNP-1) (Axin-1 up-regulated gene 1 protein) (Protein URAX1) (TGF-beta-induced apoptosis protein 3) (TAIP-3)	CSRNP1 AXUD1 TAIP3	CSRNP1	AXUD1 TAIP3	Homo sapiens (Human)	9606	589
P33240	reviewed	Cleavage stimulation factor subunit 2 (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (CstF-64)	CSTF2	CSTF2		Homo sapiens (Human)	9606	577
Q9H0L4	reviewed	Cleavage stimulation factor subunit 2 tau variant (CF-1 64 kDa subunit tau variant) (Cleavage stimulation factor 64 kDa subunit tau variant) (CSTF 64 kDa subunit tau variant) (TauCstF-64)	CSTF2T KIAA0689	CSTF2T	KIAA0689	Homo sapiens (Human)	9606	616
Q6UUV7	reviewed	CREB-regulated transcription coactivator 3 (Transducer of regulated cAMP response element-binding protein 3) (TORC-3) (Transducer of CREB protein 3)	CRTC3 TORC3	CRTC3	TORC3	Homo sapiens (Human)	9606	619
Q9Y534	reviewed	Cold shock domain-containing protein C2 (RNA-binding protein PIPPin)	CSDC2 PIPPIN	CSDC2	PIPPIN	Homo sapiens (Human)	9606	153
P04141	reviewed	Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF) (Molgramostin) (Sargramostim)	CSF2 GMCSF	CSF2	GMCSF	Homo sapiens (Human)	9606	144
P09919	reviewed	Granulocyte colony-stimulating factor (G-CSF) (Pluripoietin) (Filgrastim) (Lenograstim)	CSF3 C17orf33 GCSF	CSF3	C17orf33 GCSF	Homo sapiens (Human)	9606	207
Q8WYN3	reviewed	Cysteine/serine-rich nuclear protein 3 (CSRNP-3) (Protein FAM130A2) (TGF-beta-induced apoptosis protein 2) (TAIP-2)	CSRNP3 FAM130A2 TAIP2	CSRNP3	FAM130A2 TAIP2	Homo sapiens (Human)	9606	585
Q12996	reviewed	Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)	CSTF3	CSTF3		Homo sapiens (Human)	9606	717
O60716	reviewed	Catenin delta-1 (Cadherin-associated Src substrate) (CAS) (p120 catenin) (p120(ctn)) (p120(cas))	CTNND1 KIAA0384	CTNND1	KIAA0384	Homo sapiens (Human)	9606	968
Q13617	reviewed	Cullin-2 (CUL-2)	CUL2	CUL2		Homo sapiens (Human)	9606	745
O14529	reviewed	Homeobox protein cut-like 2 (Homeobox protein cux-2)	CUX2 CUTL2 KIAA0293	CUX2	CUTL2 KIAA0293	Homo sapiens (Human)	9606	1486
Q9P2I0	reviewed	Cleavage and polyadenylation specificity factor subunit 2 (Cleavage and polyadenylation specificity factor 100 kDa subunit) (CPSF 100 kDa subunit)	CPSF2 CPSF100 KIAA1367	CPSF2	CPSF100 KIAA1367	Homo sapiens (Human)	9606	782
O95639	reviewed	Cleavage and polyadenylation specificity factor subunit 4 (Cleavage and polyadenylation specificity factor 30 kDa subunit) (CPSF 30 kDa subunit) (NS1 effector domain-binding protein 1) (Neb-1) (No arches homolog)	CPSF4 CPSF30 NAR NEB1	CPSF4	CPSF30 NAR NEB1	Homo sapiens (Human)	9606	269
Q70SY1	reviewed	Cyclic AMP-responsive element-binding protein 3-like protein 2 (cAMP-responsive element-binding protein 3-like protein 2) (BBF2 human homolog on chromosome 7) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 2]	CREB3L2 BBF2H7	CREB3L2	BBF2H7	Homo sapiens (Human)	9606	520
P78560	reviewed	Death domain-containing protein CRADD (Caspase and RIP adapter with death domain) (RIP-associated protein with a death domain)	CRADD RAIDD	CRADD	RAIDD	Homo sapiens (Human)	9606	199
Q8TEY5	reviewed	Cyclic AMP-responsive element-binding protein 3-like protein 4 (cAMP-responsive element-binding protein 3-like protein 4) (Androgen-induced basic leucine zipper protein) (AIbZIP) (Attaching to CRE-like 1) (ATCE1) (Cyclic AMP-responsive element-binding protein 4) (CREB-4) (cAMP-responsive element-binding protein 4) (Transcript induced in spermiogenesis protein 40) (Tisp40) (hJAL) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 4]	CREB3L4 AIBZIP CREB4 JAL	CREB3L4	AIBZIP CREB4 JAL	Homo sapiens (Human)	9606	395
P0CJ89	reviewed	Double homeobox protein 4-like protein 6	DUX4L6	DUX4L6		Homo sapiens (Human)	9606	424
P0CJ90	reviewed	Double homeobox protein 4-like protein 7	DUX4L7	DUX4L7		Homo sapiens (Human)	9606	424
Q9NRW4	reviewed	Dual specificity protein phosphatase 22 (EC 3.1.3.16) (EC 3.1.3.48) (JNK-stimulatory phosphatase-1) (JSP-1) (Low molecular weight dual specificity phosphatase 2) (LMW-DSP2) (Mitogen-activated protein kinase phosphatase x) (MAP kinase phosphatase x) (MKP-x)	DUSP22 JSP1 LMWDSP2 MKPX	DUSP22	JSP1 LMWDSP2 MKPX	Homo sapiens (Human)	9606	184
Q96D31	reviewed	Calcium release-activated calcium channel protein 1 (Protein orai-1) (Transmembrane protein 142A)	ORAI1 CRACM1 TMEM142A	ORAI1	CRACM1 TMEM142A	Homo sapiens (Human)	9606	301
P46108	reviewed	Adapter molecule crk (Proto-oncogene c-Crk) (p38)	CRK	CRK		Homo sapiens (Human)	9606	304
Q53ET0	reviewed	CREB-regulated transcription coactivator 2 (Transducer of regulated cAMP response element-binding protein 2) (TORC-2) (Transducer of CREB protein 2)	CRTC2 TORC2	CRTC2	TORC2	Homo sapiens (Human)	9606	693
Q99708	reviewed	DNA endonuclease RBBP8 (EC 3.1.-.-) (CtBP-interacting protein) (CtIP) (Retinoblastoma-binding protein 8) (RBBP-8) (Retinoblastoma-interacting protein and myosin-like) (RIM) (Sporulation in the absence of SPO11 protein 2 homolog) (SAE2)	RBBP8 CTIP	RBBP8	CTIP	Homo sapiens (Human)	9606	897
Q9GZU7	reviewed	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 (EC 3.1.3.16) (Nuclear LIM interactor-interacting factor 3) (NLI-IF) (NLI-interacting factor 3) (Small C-terminal domain phosphatase 1) (SCP1) (Small CTD phosphatase 1)	CTDSP1 NIF3 NLIIF SCP1	CTDSP1	NIF3 NLIIF SCP1	Homo sapiens (Human)	9606	261
P35222	reviewed	Catenin beta-1 (Beta-catenin)	CTNNB1 CTNNB OK/SW-cl.35 PRO2286	CTNNB1	CTNNB	Homo sapiens (Human)	9606	781
P06493	reviewed	Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase)	CDK1 CDC2 CDC28A CDKN1 P34CDC2	CDK1	CDC2 CDC28A CDKN1 P34CDC2	Homo sapiens (Human)	9606	297
Q9H211	reviewed	DNA replication factor Cdt1 (Double parked homolog) (DUP)	CDT1	CDT1		Homo sapiens (Human)	9606	546
Q5SZQ8	reviewed	CUGBP Elav-like family member 3 (CELF-3) (Bruno-like protein 1) (CAG repeat protein 4) (CUG-BP- and ETR-3-like factor 3) (ELAV-type RNA-binding protein 1) (ETR-1) (Expanded repeat domain protein CAG/CTG 4) (RNA-binding protein BRUNOL-1) (Trinucleotide repeat-containing gene 4 protein)	CELF3 BRUNOL1 CAGH4 ERDA4 TNRC4	CELF3	BRUNOL1 CAGH4 ERDA4 TNRC4	Homo sapiens (Human)	9606	465
P41208	reviewed	Centrin-2 (Caltractin isoform 1)	CETN2 CALT CEN2	CETN2	CALT CEN2	Homo sapiens (Human)	9606	172
Q9BV47	reviewed	Dual specificity protein phosphatase 26 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase SKRP3) (Low-molecular-mass dual-specificity phosphatase 4) (DSP-4) (LDP-4) (Mitogen-activated protein kinase phosphatase 8) (MAP kinase phosphatase 8) (MKP-8) (Novel amplified gene in thyroid anaplastic cancer)	DUSP26 DUSP24 LDP4 MKP8 NATA1 SKRP3	DUSP26	DUSP24 LDP4 MKP8 NATA1 SKRP3	Homo sapiens (Human)	9606	211
O43889	reviewed	Cyclic AMP-responsive element-binding protein 3 (CREB-3) (cAMP-responsive element-binding protein 3) (Leucine zipper protein) (Luman) (Transcription factor LZIP-alpha) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3 (N-terminal Luman) (Transcriptionally active form)]	CREB3 LZIP	CREB3	LZIP	Homo sapiens (Human)	9606	371
Q02930	reviewed	Cyclic AMP-responsive element-binding protein 5 (CREB-5) (cAMP-responsive element-binding protein 5) (CRE-BPa)	CREB5 CREBPA	CREB5	CREBPA	Homo sapiens (Human)	9606	508
O75629	reviewed	Protein CREG1 (Cellular repressor of E1A-stimulated genes 1)	CREG1 CREG UNQ727/PRO1409	CREG1	CREG	Homo sapiens (Human)	9606	220
P06850	reviewed	Corticoliberin (Corticotropin-releasing factor) (CRF) (Corticotropin-releasing hormone)	CRH	CRH		Homo sapiens (Human)	9606	196
Q8IUI8	reviewed	Cytokine receptor-like factor 3 (Cytokine receptor-like molecule 9) (CREME-9) (Cytokine receptor-related protein 4) (Type I cytokine receptor-like factor p48)	CRLF3 CREME9 CRLM9 CYTOR4 P48	CRLF3	CREME9 CRLM9 CYTOR4 P48	Homo sapiens (Human)	9606	442
Q96RY5	reviewed	Protein cramped-like (Cramped chromatin regulator homolog 1) (Hematological and neurological expressed 1-like protein)	CRAMP1 C16orf34 CRAMP1L HN1L KIAA1426	CRAMP1	C16orf34 CRAMP1L HN1L KIAA1426	Homo sapiens (Human)	9606	1269
Q9UKF6	reviewed	Cleavage and polyadenylation specificity factor subunit 3 (EC 3.1.27.-) (Cleavage and polyadenylation specificity factor 73 kDa subunit) (CPSF 73 kDa subunit) (mRNA 3'-end-processing endonuclease CPSF-73)	CPSF3 CPSF73	CPSF3	CPSF73	Homo sapiens (Human)	9606	684
O43809	reviewed	Cleavage and polyadenylation specificity factor subunit 5 (Cleavage and polyadenylation specificity factor 25 kDa subunit) (CPSF 25 kDa subunit) (Cleavage factor Im complex 25 kDa subunit) (CFIm25) (Nucleoside diphosphate-linked moiety X motif 21) (Nudix motif 21) (Nudix hydrolase 21) (Pre-mRNA cleavage factor Im 68 kDa subunit)	NUDT21 CFIM25 CPSF25 CPSF5	NUDT21	CFIM25 CPSF25 CPSF5	Homo sapiens (Human)	9606	227
O60519	reviewed	cAMP-responsive element-binding protein-like 2	CREBL2	CREBL2		Homo sapiens (Human)	9606	120
P16220	reviewed	Cyclic AMP-responsive element-binding protein 1 (CREB-1) (cAMP-responsive element-binding protein 1)	CREB1	CREB1		Homo sapiens (Human)	9606	341
Q03060	reviewed	cAMP-responsive element modulator (Inducible cAMP early repressor) (ICER)	CREM	CREM		Homo sapiens (Human)	9606	345
Q8IUR6	reviewed	CREB3 regulatory factor (Luman recruitment factor) (LRF)	CREBRF C5orf41	CREBRF	C5orf41	Homo sapiens (Human)	9606	639
Q6UUV9	reviewed	CREB-regulated transcription coactivator 1 (Mucoepidermoid carcinoma translocated protein 1) (Transducer of regulated cAMP response element-binding protein 1) (TORC-1) (Transducer of CREB protein 1)	CRTC1 KIAA0616 MECT1 TORC1 WAMTP1	CRTC1	KIAA0616 MECT1 TORC1 WAMTP1	Homo sapiens (Human)	9606	634
O14936	reviewed	Peripheral plasma membrane protein CASK (hCASK) (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase) (Protein lin-2 homolog)	CASK LIN2	CASK	LIN2	Homo sapiens (Human)	9606	926
P50613	reviewed	Cyclin-dependent kinase 7 (EC 2.7.11.22) (EC 2.7.11.23) (39 kDa protein kinase) (p39 Mo15) (CDK-activating kinase 1) (Cell division protein kinase 7) (Serine/threonine-protein kinase 1) (TFIIH basal transcription factor complex kinase subunit)	CDK7 CAK CAK1 CDKN7 MO15 STK1	CDK7	CAK CAK1 CDKN7 MO15 STK1	Homo sapiens (Human)	9606	346
P47902	reviewed	Homeobox protein CDX-1 (Caudal-type homeobox protein 1)	CDX1	CDX1		Homo sapiens (Human)	9606	265
P32929	reviewed	Cystathionine gamma-lyase (EC 4.4.1.1) (Cysteine-protein sulfhydrase) (Gamma-cystathionase)	CTH	CTH		Homo sapiens (Human)	9606	405
P10809	reviewed	60 kDa heat shock protein, mitochondrial (EC 3.6.4.9) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)	HSPD1 HSP60	HSPD1	HSP60	Homo sapiens (Human)	9606	573
Q10570	reviewed	Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specificity factor 160 kDa subunit) (CPSF 160 kDa subunit)	CPSF1 CPSF160	CPSF1	CPSF160	Homo sapiens (Human)	9606	1443
Q16630	reviewed	Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CPSF 68 kDa subunit) (Cleavage factor Im complex 68 kDa subunit) (CFIm68) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7)	CPSF6 CFIM68	CPSF6	CFIM68	Homo sapiens (Human)	9606	551
Q96BA8	reviewed	Cyclic AMP-responsive element-binding protein 3-like protein 1 (cAMP-responsive element-binding protein 3-like protein 1) (Old astrocyte specifically-induced substance) (OASIS) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 1]	CREB3L1 OASIS PSEC0238	CREB3L1	OASIS	Homo sapiens (Human)	9606	519
Q86Y01	reviewed	E3 ubiquitin-protein ligase DTX1 (EC 2.3.2.27) (Protein deltex-1) (Deltex1) (hDTX1) (RING-type E3 ubiquitin transferase DTX1)	DTX1	DTX1		Homo sapiens (Human)	9606	620
P0CJ85	reviewed	Double homeobox protein 4-like protein 2	DUX4L2	DUX4L2		Homo sapiens (Human)	9606	424
P0CJ86	reviewed	Double homeobox protein 4-like protein 3	DUX4L3	DUX4L3		Homo sapiens (Human)	9606	424
P0CJ87	reviewed	Double homeobox protein 4-like protein 4	DUX4L4	DUX4L4		Homo sapiens (Human)	9606	422
P0CJ88	reviewed	Double homeobox protein 4-like protein 5	DUX4L5	DUX4L5		Homo sapiens (Human)	9606	424
Q5TB80	reviewed	Centrosomal protein of 162 kDa (Cep162) (Protein QN1 homolog)	CEP162 C6orf84 KIAA1009 QN1	CEP162	C6orf84 KIAA1009 QN1	Homo sapiens (Human)	9606	1403
P35462	reviewed	D(3) dopamine receptor (Dopamine D3 receptor)	DRD3	DRD3		Homo sapiens (Human)	9606	400
Q9Y295	reviewed	Developmentally-regulated GTP-binding protein 1 (DRG-1) (Neural precursor cell expressed developmentally down-regulated protein 3) (NEDD-3) (Translation factor GTPase DRG1) (TRAFAC GTPase DRG1) (EC 3.6.5.-)	DRG1 NEDD3	DRG1	NEDD3	Homo sapiens (Human)	9606	367
A6NNA5	reviewed	Dorsal root ganglia homeobox protein (Paired-related homeobox protein-like 1)	DRGX PRRXL1	DRGX	PRRXL1	Homo sapiens (Human)	9606	263
Q9UPN4	reviewed	Centrosomal protein of 131 kDa (5-azacytidine-induced protein 1) (Pre-acrosome localization protein 1)	CEP131 AZI1 KIAA1118	CEP131	AZI1 KIAA1118	Homo sapiens (Human)	9606	1083
Q9UKG1	reviewed	DCC-interacting protein 13-alpha (Dip13-alpha) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 1)	APPL1 APPL DIP13A KIAA1428	APPL1	APPL DIP13A KIAA1428	Homo sapiens (Human)	9606	709
P49238	reviewed	CX3C chemokine receptor 1 (C-X3-C CKR-1) (CX3CR1) (Beta chemokine receptor-like 1) (CMK-BRL-1) (CMK-BRL1) (Fractalkine receptor) (G-protein coupled receptor 13) (V28)	CX3CR1 CMKBRL1 GPR13	CX3CR1	CMKBRL1 GPR13	Homo sapiens (Human)	9606	355
P49682	reviewed	C-X-C chemokine receptor type 3 (CXC-R3) (CXCR-3) (CKR-L2) (G protein-coupled receptor 9) (Interferon-inducible protein 10 receptor) (IP-10 receptor) (CD antigen CD183)	CXCR3 GPR9	CXCR3	GPR9	Homo sapiens (Human)	9606	368
Q9P2K8	reviewed	eIF-2-alpha kinase GCN2 (EC 2.7.11.1) (Eukaryotic translation initiation factor 2-alpha kinase 4) (GCN2-like protein)	EIF2AK4 GCN2 KIAA1338	EIF2AK4	GCN2 KIAA1338	Homo sapiens (Human)	9606	1649
Q14209	reviewed	Transcription factor E2F2 (E2F-2)	E2F2	E2F2		Homo sapiens (Human)	9606	437
O00716	reviewed	Transcription factor E2F3 (E2F-3)	E2F3 KIAA0075	E2F3	KIAA0075	Homo sapiens (Human)	9606	465
Q16254	reviewed	Transcription factor E2F4 (E2F-4)	E2F4	E2F4		Homo sapiens (Human)	9606	413
Q15329	reviewed	Transcription factor E2F5 (E2F-5)	E2F5	E2F5		Homo sapiens (Human)	9606	346
Q96AV8	reviewed	Transcription factor E2F7 (E2F-7)	E2F7	E2F7		Homo sapiens (Human)	9606	911
A0AVK6	reviewed	Transcription factor E2F8 (E2F-8)	E2F8	E2F8		Homo sapiens (Human)	9606	867
Q92905	reviewed	COP9 signalosome complex subunit 5 (SGN5) (Signalosome subunit 5) (EC 3.4.-.-) (Jun activation domain-binding protein 1)	COPS5 CSN5 JAB1	COPS5	CSN5 JAB1	Homo sapiens (Human)	9606	334
P29279	reviewed	Connective tissue growth factor (CCN family member 2) (Hypertrophic chondrocyte-specific protein 24) (Insulin-like growth factor-binding protein 8) (IBP-8) (IGF-binding protein 8) (IGFBP-8)	CTGF CCN2 HCS24 IGFBP8	CTGF	CCN2 HCS24 IGFBP8	Homo sapiens (Human)	9606	349
O14595	reviewed	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2 (EC 3.1.3.16) (Nuclear LIM interactor-interacting factor 2) (NLI-interacting factor 2) (Protein OS-4) (Small C-terminal domain phosphatase 2) (Small CTD phosphatase 2) (SCP2)	CTDSP2 NIF2 OS4 SCP2	CTDSP2	NIF2 OS4 SCP2	Homo sapiens (Human)	9606	271
O15194	reviewed	CTD small phosphatase-like protein (CTDSP-like) (EC 3.1.3.16) (Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 3) (NIF-like protein) (Nuclear LIM interactor-interacting factor 1) (NLI-interacting factor 1) (Protein YA22) (hYA22) (RBSP3) (Small C-terminal domain phosphatase 3) (SCP3) (Small CTD phosphatase 3)	CTDSPL C3orf8 NIF1 NIFL SCP3 YA22	CTDSPL	C3orf8 NIF1 NIFL SCP3 YA22	Homo sapiens (Human)	9606	276
Q7LFL8	reviewed	CXXC-type zinc finger protein 5 (CF5) (Putative MAPK-activating protein PM08) (Putative NF-kappa-B-activating protein 102) (Retinoid-inducible nuclear factor) (RINF)	CXXC5 HSPC195 TCCCIA00297	CXXC5		Homo sapiens (Human)	9606	322
P08684	reviewed	Cytochrome P450 3A4 (EC 1.14.14.-) (1,8-cineole 2-exo-monooxygenase) (EC 1.14.14.56) (Albendazole monooxygenase (sulfoxide-forming)) (EC 1.14.14.73) (Albendazole sulfoxidase) (CYPIIIA3) (CYPIIIA4) (Cholesterol 25-hydroxylase) (EC 1.14.14.-) (Cytochrome P450 3A3) (Cytochrome P450 HLp) (Cytochrome P450 NF-25) (Cytochrome P450-PCN1) (Nifedipine oxidase) (Quinine 3-monooxygenase) (EC 1.14.14.55) (Taurochenodeoxycholate 6-alpha-hydroxylase) (EC 1.14.14.-)	CYP3A4 CYP3A3	CYP3A4	CYP3A3	Homo sapiens (Human)	9606	503
Q99829	reviewed	Copine-1 (Chromobindin 17) (Copine I)	CPNE1 CPN1	CPNE1	CPN1	Homo sapiens (Human)	9606	537
P07333	reviewed	Macrophage colony-stimulating factor 1 receptor (CSF-1 receptor) (CSF-1-R) (CSF-1R) (M-CSF-R) (EC 2.7.10.1) (Proto-oncogene c-Fms) (CD antigen CD115)	CSF1R FMS	CSF1R	FMS	Homo sapiens (Human)	9606	972
P68400	reviewed	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	CSNK2A1 CK2A1	CSNK2A1	CK2A1	Homo sapiens (Human)	9606	391
P19784	reviewed	Casein kinase II subunit alpha' (CK II alpha') (EC 2.7.11.1)	CSNK2A2 CK2A2	CSNK2A2	CK2A2	Homo sapiens (Human)	9606	350
P61201	reviewed	COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)	COPS2 CSN2 TRIP15	COPS2	CSN2 TRIP15	Homo sapiens (Human)	9606	443
Q9UNS2	reviewed	COP9 signalosome complex subunit 3 (SGN3) (Signalosome subunit 3) (JAB1-containing signalosome subunit 3)	COPS3 CSN3	COPS3	CSN3	Homo sapiens (Human)	9606	423
Q9UBW8	reviewed	COP9 signalosome complex subunit 7a (SGN7a) (Signalosome subunit 7a) (Dermal papilla-derived protein 10) (JAB1-containing signalosome subunit 7a)	COPS7A CSN7A DERP10	COPS7A	CSN7A DERP10	Homo sapiens (Human)	9606	275
Q05048	reviewed	Cleavage stimulation factor subunit 1 (CF-1 50 kDa subunit) (Cleavage stimulation factor 50 kDa subunit) (CSTF 50 kDa subunit) (CstF-50)	CSTF1	CSTF1		Homo sapiens (Human)	9606	431
P56545	reviewed	C-terminal-binding protein 2 (CtBP2)	CTBP2	CTBP2		Homo sapiens (Human)	9606	445
Q8NI51	reviewed	Transcriptional repressor CTCFL (Brother of the regulator of imprinted sites) (CCCTC-binding factor) (CTCF paralog) (CTCF-like protein) (Cancer/testis antigen 27) (CT27) (Zinc finger protein CTCF-T)	CTCFL BORIS	CTCFL	BORIS	Homo sapiens (Human)	9606	663
