Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
P16070	reviewed	CD44 antigen (CDw44) (Epican) (Extracellular matrix receptor III) (ECMR-III) (GP90 lymphocyte homing/adhesion receptor) (HUTCH-I) (Heparan sulfate proteoglycan) (Hermes antigen) (Hyaluronate receptor) (Phagocytic glycoprotein 1) (PGP-1) (Phagocytic glycoprotein I) (PGP-I) (CD antigen CD44)	CD44 LHR MDU2 MDU3 MIC4	CD44	LHR MDU2 MDU3 MIC4	Homo sapiens (Human)	9606	742
P31358	reviewed	CAMPATH-1 antigen (CDw52) (Cambridge pathology 1 antigen) (Epididymal secretory protein E5) (Human epididymis-specific protein 5) (He5) (CD antigen CD52)	CD52 CDW52 HE5	CD52	CDW52 HE5	Homo sapiens (Human)	9606	61
P33681	reviewed	T-lymphocyte activation antigen CD80 (Activation B7-1 antigen) (BB1) (CTLA-4 counter-receptor B7.1) (B7) (CD antigen CD80)	CD80 CD28LG CD28LG1 LAB7	CD80	CD28LG CD28LG1 LAB7	Homo sapiens (Human)	9606	288
P42081	reviewed	T-lymphocyte activation antigen CD86 (Activation B7-2 antigen) (B70) (BU63) (CTLA-4 counter-receptor B7.2) (FUN-1) (CD antigen CD86)	CD86 CD28LG2	CD86	CD28LG2	Homo sapiens (Human)	9606	329
P11802	reviewed	Cyclin-dependent kinase 4 (EC 2.7.11.22) (Cell division protein kinase 4) (PSK-J3)	CDK4	CDK4		Homo sapiens (Human)	9606	303
Q00534	reviewed	Cyclin-dependent kinase 6 (EC 2.7.11.22) (Cell division protein kinase 6) (Serine/threonine-protein kinase PLSTIRE)	CDK6 CDKN6	CDK6	CDKN6	Homo sapiens (Human)	9606	326
P02795	reviewed	Metallothionein-2 (MT-2) (Metallothionein-2A) (Metallothionein-II) (MT-II)	MT2A CES1 MT2	MT2A	CES1 MT2	Homo sapiens (Human)	9606	61
P23141	reviewed	Liver carboxylesterase 1 (Acyl-coenzyme A:cholesterol acyltransferase) (ACAT) (Brain carboxylesterase hBr1) (Carboxylesterase 1) (CE-1) (hCE-1) (EC 3.1.1.1) (Cocaine carboxylesterase) (Egasyn) (HMSE) (Methylumbelliferyl-acetate deacetylase 1) (EC 3.1.1.56) (Monocyte/macrophage serine esterase) (Retinyl ester hydrolase) (REH) (Serine esterase 1) (Triacylglycerol hydrolase) (TGH)	CES1 CES2 SES1	CES1	CES2 SES1	Homo sapiens (Human)	9606	567
P13569	reviewed	Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (EC 5.6.1.6) (cAMP-dependent chloride channel)	CFTR ABCC7	CFTR	ABCC7	Homo sapiens (Human)	9606	1480
O14646	reviewed	Chromodomain-helicase-DNA-binding protein 1 (CHD-1) (EC 3.6.4.12) (ATP-dependent helicase CHD1)	CHD1	CHD1		Homo sapiens (Human)	9606	1710
P11229	reviewed	Muscarinic acetylcholine receptor M1	CHRM1	CHRM1		Homo sapiens (Human)	9606	460
P08172	reviewed	Muscarinic acetylcholine receptor M2	CHRM2	CHRM2		Homo sapiens (Human)	9606	466
P20309	reviewed	Muscarinic acetylcholine receptor M3	CHRM3	CHRM3		Homo sapiens (Human)	9606	590
P08173	reviewed	Muscarinic acetylcholine receptor M4	CHRM4	CHRM4		Homo sapiens (Human)	9606	479
P08912	reviewed	Muscarinic acetylcholine receptor M5	CHRM5	CHRM5		Homo sapiens (Human)	9606	532
Q9GZZ6	reviewed	Neuronal acetylcholine receptor subunit alpha-10 (Nicotinic acetylcholine receptor subunit alpha-10) (NACHR alpha-10)	CHRNA10 NACHRA10	CHRNA10	NACHRA10	Homo sapiens (Human)	9606	450
Q15822	reviewed	Neuronal acetylcholine receptor subunit alpha-2	CHRNA2	CHRNA2		Homo sapiens (Human)	9606	529
P32297	reviewed	Neuronal acetylcholine receptor subunit alpha-3	CHRNA3 NACHRA3	CHRNA3	NACHRA3	Homo sapiens (Human)	9606	505
P43681	reviewed	Neuronal acetylcholine receptor subunit alpha-4	CHRNA4 NACRA4	CHRNA4	NACRA4	Homo sapiens (Human)	9606	627
P36544	reviewed	Neuronal acetylcholine receptor subunit alpha-7	CHRNA7 NACHRA7	CHRNA7	NACHRA7	Homo sapiens (Human)	9606	502
P17787	reviewed	Neuronal acetylcholine receptor subunit beta-2	CHRNB2	CHRNB2		Homo sapiens (Human)	9606	502
P30926	reviewed	Neuronal acetylcholine receptor subunit beta-4	CHRNB4	CHRNB4		Homo sapiens (Human)	9606	498
P12277	reviewed	Creatine kinase B-type (EC 2.7.3.2) (Brain creatine kinase) (B-CK) (Creatine kinase B chain) (Creatine phosphokinase B-type) (CPK-B)	CKB CKBB	CKB	CKBB	Homo sapiens (Human)	9606	381
P06732	reviewed	Creatine kinase M-type (EC 2.7.3.2) (Creatine kinase M chain) (Creatine phosphokinase M-type) (CPK-M) (M-CK)	CKM CKMM	CKM	CKMM	Homo sapiens (Human)	9606	381
P12532	reviewed	Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)	CKMT1A CKMT; CKMT1B CKMT	CKMT1A; CKMT1B	CKMT; CKMT	Homo sapiens (Human)	9606	417
P17540	reviewed	Creatine kinase S-type, mitochondrial (EC 2.7.3.2) (Basic-type mitochondrial creatine kinase) (Mib-CK) (Sarcomeric mitochondrial creatine kinase) (S-MtCK)	CKMT2	CKMT2		Homo sapiens (Human)	9606	419
P51788	reviewed	Chloride channel protein 2 (ClC-2)	CLCN2	CLCN2		Homo sapiens (Human)	9606	898
P21554	reviewed	Cannabinoid receptor 1 (CB-R) (CB1) (CANN6)	CNR1 CNR	CNR1	CNR	Homo sapiens (Human)	9606	472
P34972	reviewed	Cannabinoid receptor 2 (CB-2) (CB2) (hCB2) (CX5)	CNR2 CB2A CB2B	CNR2	CB2A CB2B	Homo sapiens (Human)	9606	360
P21964	reviewed	Catechol O-methyltransferase (EC 2.1.1.6)	COMT	COMT		Homo sapiens (Human)	9606	271
P31327	reviewed	Carbamoyl-phosphate synthase [ammonia], mitochondrial (EC 6.3.4.16) (Carbamoyl-phosphate synthetase I) (CPSase I)	CPS1	CPS1		Homo sapiens (Human)	9606	1500
P50416	reviewed	Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A)	CPT1A CPT1	CPT1A	CPT1	Homo sapiens (Human)	9606	773
P23786	reviewed	Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)	CPT2 CPT1	CPT2	CPT1	Homo sapiens (Human)	9606	658
Q96SW2	reviewed	Protein cereblon	CRBN AD-006	CRBN		Homo sapiens (Human)	9606	442
P34998	reviewed	Corticotropin-releasing factor receptor 1 (CRF-R-1) (CRF-R1) (CRFR-1) (Corticotropin-releasing hormone receptor 1) (CRH-R-1) (CRH-R1)	CRHR1 CRFR CRFR1 CRHR	CRHR1	CRFR CRFR1 CRHR	Homo sapiens (Human)	9606	444
P07333	reviewed	Macrophage colony-stimulating factor 1 receptor (CSF-1 receptor) (CSF-1-R) (CSF-1R) (M-CSF-R) (EC 2.7.10.1) (Proto-oncogene c-Fms) (CD antigen CD115)	CSF1R FMS	CSF1R	FMS	Homo sapiens (Human)	9606	972
P15509	reviewed	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha (GM-CSF-R-alpha) (GMCSFR-alpha) (GMR-alpha) (CDw116) (CD antigen CD116)	CSF2RA CSF2R CSF2RY	CSF2RA	CSF2R CSF2RY	Homo sapiens (Human)	9606	400
P32927	reviewed	Cytokine receptor common subunit beta (CDw131) (GM-CSF/IL-3/IL-5 receptor common beta subunit) (CD antigen CD131)	CSF2RB IL3RB IL5RB	CSF2RB	IL3RB IL5RB	Homo sapiens (Human)	9606	897
Q99062	reviewed	Granulocyte colony-stimulating factor receptor (G-CSF receptor) (G-CSF-R) (CD antigen CD114)	CSF3R GCSFR	CSF3R	GCSFR	Homo sapiens (Human)	9606	836
P16410	reviewed	Cytotoxic T-lymphocyte protein 4 (Cytotoxic T-lymphocyte-associated antigen 4) (CTLA-4) (CD antigen CD152)	CTLA4 CD152	CTLA4	CD152	Homo sapiens (Human)	9606	223
P61073	reviewed	C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184)	CXCR4	CXCR4		Homo sapiens (Human)	9606	352
P05108	reviewed	Cholesterol side-chain cleavage enzyme, mitochondrial (EC 1.14.15.6) (CYPXIA1) (Cholesterol desmolase) (Cytochrome P450 11A1) (Cytochrome P450(scc))	CYP11A1 CYP11A	CYP11A1	CYP11A	Homo sapiens (Human)	9606	521
P15538	reviewed	Cytochrome P450 11B1, mitochondrial (CYPXIB1) (Cytochrome P-450c11) (Cytochrome P450C11) (Steroid 11-beta-hydroxylase) (EC 1.14.15.4)	CYP11B1 S11BH	CYP11B1	S11BH	Homo sapiens (Human)	9606	503
P05093	reviewed	Steroid 17-alpha-hydroxylase/17,20 lyase (EC 1.14.14.19) (17-alpha-hydroxyprogesterone aldolase) (EC 1.14.14.32) (CYPXVII) (Cytochrome P450 17A1) (Cytochrome P450-C17) (Cytochrome P450c17) (Steroid 17-alpha-monooxygenase)	CYP17A1 CYP17 S17AH	CYP17A1	CYP17 S17AH	Homo sapiens (Human)	9606	508
P11511	reviewed	Aromatase (EC 1.14.14.14) (CYPXIX) (Cytochrome P-450AROM) (Cytochrome P450 19A1) (Estrogen synthase)	CYP19A1 ARO1 CYAR CYP19	CYP19A1	ARO1 CYAR CYP19	Homo sapiens (Human)	9606	503
Q16850	reviewed	Lanosterol 14-alpha demethylase (LDM) (EC 1.14.14.154) (CYPLI) (Cytochrome P450 51A1) (Cytochrome P450-14DM) (Cytochrome P45014DM) (Cytochrome P450LI) (Sterol 14-alpha demethylase)	CYP51A1 CYP51	CYP51A1	CYP51	Homo sapiens (Human)	9606	503
Q9Y271	reviewed	Cysteinyl leukotriene receptor 1 (CysLTR1) (Cysteinyl leukotriene D4 receptor) (LTD4 receptor) (G-protein coupled receptor HG55) (HMTMF81)	CYSLTR1 CYSLT1	CYSLTR1	CYSLT1	Homo sapiens (Human)	9606	337
Q9NS75	reviewed	Cysteinyl leukotriene receptor 2 (CysLTR2) (G-protein coupled receptor GPCR21) (hGPCR21) (G-protein coupled receptor HG57) (HPN321)	CYSLTR2 CYSLT2 CYSLT2R PSEC0146	CYSLTR2	CYSLT2 CYSLT2R	Homo sapiens (Human)	9606	346
P09172	reviewed	Dopamine beta-hydroxylase (EC 1.14.17.1) (Dopamine beta-monooxygenase) [Cleaved into: Soluble dopamine beta-hydroxylase]	DBH	DBH		Homo sapiens (Human)	9606	617
P27707	reviewed	Deoxycytidine kinase (dCK) (EC 2.7.1.74)	DCK	DCK		Homo sapiens (Human)	9606	260
P20711	reviewed	Aromatic-L-amino-acid decarboxylase (AADC) (EC 4.1.1.28) (DOPA decarboxylase) (DDC)	DDC AADC	DDC	AADC	Homo sapiens (Human)	9606	480
Q16832	reviewed	Discoidin domain-containing receptor 2 (Discoidin domain receptor 2) (EC 2.7.10.1) (CD167 antigen-like family member B) (Discoidin domain-containing receptor tyrosine kinase 2) (Neurotrophic tyrosine kinase, receptor-related 3) (Receptor protein-tyrosine kinase TKT) (Tyrosine-protein kinase TYRO10) (CD antigen CD167b)	DDR2 NTRKR3 TKT TYRO10	DDR2	NTRKR3 TKT TYRO10	Homo sapiens (Human)	9606	855
P00374	reviewed	Dihydrofolate reductase (EC 1.5.1.3)	DHFR	DHFR		Homo sapiens (Human)	9606	187
Q02127	reviewed	Dihydroorotate dehydrogenase (quinone), mitochondrial (DHOdehase) (EC 1.3.5.2) (Dihydroorotate oxidase)	DHODH	DHODH		Homo sapiens (Human)	9606	395
P26358	reviewed	DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT)	DNMT1 AIM CXXC9 DNMT	DNMT1	AIM CXXC9 DNMT	Homo sapiens (Human)	9606	1616
P16444	reviewed	Dipeptidase 1 (EC 3.4.13.19) (Dehydropeptidase-I) (Microsomal dipeptidase) (Renal dipeptidase) (hRDP)	DPEP1 MDP RDP	DPEP1	MDP RDP	Homo sapiens (Human)	9606	411
P27487	reviewed	Dipeptidyl peptidase 4 (EC 3.4.14.5) (ADABP) (Adenosine deaminase complexing protein 2) (ADCP-2) (Dipeptidyl peptidase IV) (DPP IV) (T-cell activation antigen CD26) (TP103) (CD antigen CD26) [Cleaved into: Dipeptidyl peptidase 4 membrane form (Dipeptidyl peptidase IV membrane form); Dipeptidyl peptidase 4 soluble form (Dipeptidyl peptidase IV soluble form)]	DPP4 ADCP2 CD26	DPP4	ADCP2 CD26	Homo sapiens (Human)	9606	766
P21728	reviewed	D(1A) dopamine receptor (Dopamine D1 receptor)	DRD1	DRD1		Homo sapiens (Human)	9606	446
P14416	reviewed	D(2) dopamine receptor (Dopamine D2 receptor)	DRD2	DRD2		Homo sapiens (Human)	9606	443
P35462	reviewed	D(3) dopamine receptor (Dopamine D3 receptor)	DRD3	DRD3		Homo sapiens (Human)	9606	400
P21917	reviewed	D(4) dopamine receptor (D(2C) dopamine receptor) (Dopamine D4 receptor)	DRD4	DRD4		Homo sapiens (Human)	9606	419
P21918	reviewed	D(1B) dopamine receptor (D(5) dopamine receptor) (D1beta dopamine receptor) (Dopamine D5 receptor)	DRD5 DRD1B DRD1L2	DRD5	DRD1B DRD1L2	Homo sapiens (Human)	9606	477
P25101	reviewed	Endothelin-1 receptor (Endothelin receptor type A) (ET-A) (ETA-R) (hET-AR)	EDNRA ETA ETRA	EDNRA	ETA ETRA	Homo sapiens (Human)	9606	427
P24530	reviewed	Endothelin receptor type B (ET-B) (ET-BR) (Endothelin receptor non-selective type)	EDNRB ETRB	EDNRB	ETRB	Homo sapiens (Human)	9606	442
P01133	reviewed	Pro-epidermal growth factor (EGF) [Cleaved into: Epidermal growth factor (Urogastrone)]	EGF	EGF		Homo sapiens (Human)	9606	1207
P00533	reviewed	Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1)	EGFR ERBB ERBB1 HER1	EGFR	ERBB ERBB1 HER1	Homo sapiens (Human)	9606	1210
P08246	reviewed	Neutrophil elastase (EC 3.4.21.37) (Bone marrow serine protease) (Elastase-2) (Human leukocyte elastase) (HLE) (Medullasin) (PMN elastase)	ELANE ELA2	ELANE	ELA2	Homo sapiens (Human)	9606	267
P29317	reviewed	Ephrin type-A receptor 2 (EC 2.7.10.1) (Epithelial cell kinase) (Tyrosine-protein kinase receptor ECK)	EPHA2 ECK	EPHA2	ECK	Homo sapiens (Human)	9606	976
P19235	reviewed	Erythropoietin receptor (EPO-R)	EPOR	EPOR		Homo sapiens (Human)	9606	508
P04626	reviewed	Receptor tyrosine-protein kinase erbB-2 (EC 2.7.10.1) (Metastatic lymph node gene 19 protein) (MLN 19) (Proto-oncogene Neu) (Proto-oncogene c-ErbB-2) (Tyrosine kinase-type cell surface receptor HER2) (p185erbB2) (CD antigen CD340)	ERBB2 HER2 MLN19 NEU NGL	ERBB2	HER2 MLN19 NEU NGL	Homo sapiens (Human)	9606	1255
Q15303	reviewed	Receptor tyrosine-protein kinase erbB-4 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-4) (Tyrosine kinase-type cell surface receptor HER4) (p180erbB4) [Cleaved into: ERBB4 intracellular domain (4ICD) (E4ICD) (s80HER4)]	ERBB4 HER4	ERBB4	HER4	Homo sapiens (Human)	9606	1308
P03372	reviewed	Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)	ESR1 ESR NR3A1	ESR1	ESR NR3A1	Homo sapiens (Human)	9606	595
Q92731	reviewed	Estrogen receptor beta (ER-beta) (Nuclear receptor subfamily 3 group A member 2)	ESR2 ESTRB NR3A2	ESR2	ESTRB NR3A2	Homo sapiens (Human)	9606	530
P62508	reviewed	Estrogen-related receptor gamma (ERR gamma-2) (Estrogen receptor-related protein 3) (Nuclear receptor subfamily 3 group B member 3)	ESRRG ERR3 ERRG2 KIAA0832 NR3B3	ESRRG	ERR3 ERRG2 KIAA0832 NR3B3	Homo sapiens (Human)	9606	458
P00742	reviewed	Coagulation factor X (EC 3.4.21.6) (Stuart factor) (Stuart-Prower factor) [Cleaved into: Factor X light chain; Factor X heavy chain; Activated factor Xa heavy chain]	F10	F10		Homo sapiens (Human)	9606	488
Q9BQ89	reviewed	Protein FAM110A	FAM110A C20orf55 F10	FAM110A	C20orf55 F10	Homo sapiens (Human)	9606	295
P03951	reviewed	Coagulation factor XI (FXI) (EC 3.4.21.27) (Plasma thromboplastin antecedent) (PTA) [Cleaved into: Coagulation factor XIa heavy chain; Coagulation factor XIa light chain]	F11	F11		Homo sapiens (Human)	9606	625
P00748	reviewed	Coagulation factor XII (EC 3.4.21.38) (Hageman factor) (HAF) [Cleaved into: Coagulation factor XIIa heavy chain; Beta-factor XIIa part 1; Coagulation factor XIIa light chain (Beta-factor XIIa part 2)]	F12	F12		Homo sapiens (Human)	9606	615
P00734	reviewed	Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain]	F2	F2		Homo sapiens (Human)	9606	622
P25116	reviewed	Proteinase-activated receptor 1 (PAR-1) (Coagulation factor II receptor) (Thrombin receptor)	F2R CF2R PAR1 TR	F2R	CF2R PAR1 TR	Homo sapiens (Human)	9606	425
P13726	reviewed	Tissue factor (TF) (Coagulation factor III) (Thromboplastin) (CD antigen CD142)	F3	F3		Homo sapiens (Human)	9606	295
P12259	reviewed	Coagulation factor V (Activated protein C cofactor) (Proaccelerin, labile factor) [Cleaved into: Coagulation factor V heavy chain; Coagulation factor V light chain]	F5	F5		Homo sapiens (Human)	9606	2224
P08709	reviewed	Coagulation factor VII (EC 3.4.21.21) (Proconvertin) (Serum prothrombin conversion accelerator) (SPCA) (Eptacog alfa) [Cleaved into: Factor VII light chain; Factor VII heavy chain]	F7	F7		Homo sapiens (Human)	9606	466
P00451	reviewed	Coagulation factor VIII (Antihemophilic factor) (AHF) (Procoagulant component) [Cleaved into: Factor VIIIa heavy chain, 200 kDa isoform; Factor VIIIa heavy chain, 92 kDa isoform; Factor VIII B chain; Factor VIIIa light chain]	F8 F8C	F8	F8C	Homo sapiens (Human)	9606	2351
P00740	reviewed	Coagulation factor IX (EC 3.4.21.22) (Christmas factor) (Plasma thromboplastin component) (PTC) [Cleaved into: Coagulation factor IXa light chain; Coagulation factor IXa heavy chain]	F9	F9		Homo sapiens (Human)	9606	461
O60427	reviewed	Acyl-CoA (8-3)-desaturase (EC 1.14.19.44) (Delta(5) fatty acid desaturase) (D5D) (Delta(5) desaturase) (Delta-5 desaturase) (Fatty acid desaturase 1)	FADS1 FADSD5	FADS1	FADSD5	Homo sapiens (Human)	9606	444
O95864	reviewed	Acyl-CoA 6-desaturase (EC 1.14.19.3) (Delta(6) fatty acid desaturase) (D6D) (Delta(6) desaturase) (Delta-6 desaturase) (Fatty acid desaturase 2)	FADS2	FADS2		Homo sapiens (Human)	9606	444
P49327	reviewed	Fatty acid synthase (EC 2.3.1.85) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Oleoyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)]	FASN FAS	FASN	FAS	Homo sapiens (Human)	9606	2511
P12319	reviewed	High affinity immunoglobulin epsilon receptor subunit alpha (Fc-epsilon RI-alpha) (FcERI) (IgE Fc receptor subunit alpha)	FCER1A FCE1A	FCER1A	FCE1A	Homo sapiens (Human)	9606	257
P30273	reviewed	High affinity immunoglobulin epsilon receptor subunit gamma (Fc receptor gamma-chain) (FcRgamma) (Fc-epsilon RI-gamma) (IgE Fc receptor subunit gamma) (FceRI gamma)	FCER1G	FCER1G		Homo sapiens (Human)	9606	86
P12314	reviewed	High affinity immunoglobulin gamma Fc receptor I (IgG Fc receptor I) (Fc-gamma RI) (FcRI) (Fc-gamma RIA) (FcgammaRIa) (CD antigen CD64)	FCGR1A FCG1 FCGR1 IGFR1	FCGR1A	FCG1 FCGR1 IGFR1	Homo sapiens (Human)	9606	374
Q92637	reviewed	High affinity immunoglobulin gamma Fc receptor IB (IgG Fc receptor IB) (Fc-gamma RIB) (FcRIB) (hFcgammaRIB)	FCGR1B IGFRB	FCGR1B	IGFRB	Homo sapiens (Human)	9606	280
P12318	reviewed	Low affinity immunoglobulin gamma Fc region receptor II-a (IgG Fc receptor II-a) (CDw32) (Fc-gamma RII-a) (Fc-gamma-RIIa) (FcRII-a) (CD antigen CD32)	FCGR2A CD32 FCG2 FCGR2A1 IGFR2	FCGR2A	CD32 FCG2 FCGR2A1 IGFR2	Homo sapiens (Human)	9606	317
P31994	reviewed	Low affinity immunoglobulin gamma Fc region receptor II-b (IgG Fc receptor II-b) (CDw32) (Fc-gamma RII-b) (Fc-gamma-RIIb) (FcRII-b) (CD antigen CD32)	FCGR2B CD32 FCG2 IGFR2	FCGR2B	CD32 FCG2 IGFR2	Homo sapiens (Human)	9606	310
P08637	reviewed	Low affinity immunoglobulin gamma Fc region receptor III-A (CD16a antigen) (Fc-gamma RIII-alpha) (Fc-gamma RIII) (Fc-gamma RIIIa) (FcRIII) (FcRIIIa) (FcR-10) (IgG Fc receptor III-2) (CD antigen CD16a)	FCGR3A CD16A FCG3 FCGR3 IGFR3	FCGR3A	CD16A FCG3 FCGR3 IGFR3	Homo sapiens (Human)	9606	254
O75015	reviewed	Low affinity immunoglobulin gamma Fc region receptor III-B (Fc-gamma RIII-beta) (Fc-gamma RIII) (Fc-gamma RIIIb) (FcRIII) (FcRIIIb) (FcR-10) (IgG Fc receptor III-1) (CD antigen CD16b)	FCGR3B CD16B FCG3 FCGR3 IGFR3	FCGR3B	CD16B FCG3 FCGR3 IGFR3	Homo sapiens (Human)	9606	233
P14324	reviewed	Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)	FDPS FPS KIAA1293	FDPS	FPS KIAA1293	Homo sapiens (Human)	9606	419
O14842	reviewed	Free fatty acid receptor 1 (G-protein coupled receptor 40)	FFAR1 GPR40	FFAR1	GPR40	Homo sapiens (Human)	9606	300
P02671	reviewed	Fibrinogen alpha chain [Cleaved into: Fibrinopeptide A; Fibrinogen alpha chain]	FGA	FGA		Homo sapiens (Human)	9606	866
P05230	reviewed	Fibroblast growth factor 1 (FGF-1) (Acidic fibroblast growth factor) (aFGF) (Endothelial cell growth factor) (ECGF) (Heparin-binding growth factor 1) (HBGF-1)	FGF1 FGFA	FGF1	FGFA	Homo sapiens (Human)	9606	155
P09038	reviewed	Fibroblast growth factor 2 (FGF-2) (Basic fibroblast growth factor) (bFGF) (Heparin-binding growth factor 2) (HBGF-2)	FGF2 FGFB	FGF2	FGFB	Homo sapiens (Human)	9606	288
P11362	reviewed	Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)	FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR	FGFR1	BFGFR CEK FGFBR FLG FLT2 HBGFR	Homo sapiens (Human)	9606	822
P21802	reviewed	Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1) (K-sam) (KGFR) (Keratinocyte growth factor receptor) (CD antigen CD332)	FGFR2 BEK KGFR KSAM	FGFR2	BEK KGFR KSAM	Homo sapiens (Human)	9606	821
P22607	reviewed	Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1) (CD antigen CD333)	FGFR3 JTK4	FGFR3	JTK4	Homo sapiens (Human)	9606	806
P22455	reviewed	Fibroblast growth factor receptor 4 (FGFR-4) (EC 2.7.10.1) (CD antigen CD334)	FGFR4 JTK2 TKF	FGFR4	JTK2 TKF	Homo sapiens (Human)	9606	802
P62942	reviewed	Peptidyl-prolyl cis-trans isomerase FKBP1A (PPIase FKBP1A) (EC 5.2.1.8) (12 kDa FK506-binding protein) (12 kDa FKBP) (FKBP-12) (Calstabin-1) (FK506-binding protein 1A) (FKBP-1A) (Immunophilin FKBP12) (Rotamase)	FKBP1A FKBP1 FKBP12	FKBP1A	FKBP1 FKBP12	Homo sapiens (Human)	9606	108
P17948	reviewed	Vascular endothelial growth factor receptor 1 (VEGFR-1) (EC 2.7.10.1) (Fms-like tyrosine kinase 1) (FLT-1) (Tyrosine-protein kinase FRT) (Tyrosine-protein kinase receptor FLT) (FLT) (Vascular permeability factor receptor)	FLT1 FLT FRT VEGFR1	FLT1	FLT FRT VEGFR1	Homo sapiens (Human)	9606	1338
P36888	reviewed	Receptor-type tyrosine-protein kinase FLT3 (EC 2.7.10.1) (FL cytokine receptor) (Fetal liver kinase-2) (FLK-2) (Fms-like tyrosine kinase 3) (FLT-3) (Stem cell tyrosine kinase 1) (STK-1) (CD antigen CD135)	FLT3 CD135 FLK2 STK1	FLT3	CD135 FLK2 STK1	Homo sapiens (Human)	9606	993
P35916	reviewed	Vascular endothelial growth factor receptor 3 (VEGFR-3) (EC 2.7.10.1) (Fms-like tyrosine kinase 4) (FLT-4) (Tyrosine-protein kinase receptor FLT4)	FLT4 VEGFR3	FLT4	VEGFR3	Homo sapiens (Human)	9606	1363
P02751	reviewed	Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3]	FN1 FN	FN1	FN	Homo sapiens (Human)	9606	2386
Q04609	reviewed	Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Cell growth-inhibiting gene 27 protein) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen) (PSM) (PSMA) (Pteroylpoly-gamma-glutamate carboxypeptidase)	FOLH1 FOLH NAALAD1 PSM PSMA GIG27	FOLH1	FOLH NAALAD1 PSM PSMA	Homo sapiens (Human)	9606	750
P42685	reviewed	Tyrosine-protein kinase FRK (EC 2.7.10.2) (FYN-related kinase) (Nuclear tyrosine protein kinase RAK) (Protein-tyrosine kinase 5)	FRK PTK5 RAK	FRK	PTK5 RAK	Homo sapiens (Human)	9606	505
P23945	reviewed	Follicle-stimulating hormone receptor (FSH-R) (Follitropin receptor)	FSHR LGR1	FSHR	LGR1	Homo sapiens (Human)	9606	695
