Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q9NZQ7	reviewed	Programmed cell death 1 ligand 1 (PD-L1) (PDCD1 ligand 1) (Programmed death ligand 1) (hPD-L1) (B7 homolog 1) (B7-H1) (CD antigen CD274)	CD274 B7H1 PDCD1L1 PDCD1LG1 PDL1	CD274	B7H1 PDCD1L1 PDCD1LG1 PDL1	Homo sapiens (Human)	9606	290
P16671	reviewed	Platelet glycoprotein 4 (Fatty acid translocase) (FAT) (Glycoprotein IIIb) (GPIIIB) (Leukocyte differentiation antigen CD36) (PAS IV) (PAS-4) (Platelet collagen receptor) (Platelet glycoprotein IV) (GPIV) (Thrombospondin receptor) (CD antigen CD36)	CD36 GP3B GP4	CD36	GP3B GP4	Homo sapiens (Human)	9606	472
P28907	reviewed	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 (EC 3.2.2.6) (2'-phospho-ADP-ribosyl cyclase) (2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase) (EC 2.4.99.20) (2'-phospho-cyclic-ADP-ribose transferase) (ADP-ribosyl cyclase 1) (ADPRC 1) (Cyclic ADP-ribose hydrolase 1) (cADPr hydrolase 1) (T10) (CD antigen CD38)	CD38	CD38		Homo sapiens (Human)	9606	300
P25942	reviewed	Tumor necrosis factor receptor superfamily member 5 (B-cell surface antigen CD40) (Bp50) (CD40L receptor) (CDw40) (CD antigen CD40)	CD40 TNFRSF5	CD40	TNFRSF5	Homo sapiens (Human)	9606	277
P29965	reviewed	CD40 ligand (CD40-L) (T-cell antigen Gp39) (TNF-related activation protein) (TRAP) (Tumor necrosis factor ligand superfamily member 5) (CD antigen CD154) [Cleaved into: CD40 ligand, membrane form; CD40 ligand, soluble form]	CD40LG CD40L TNFSF5 TRAP	CD40LG	CD40L TNFSF5 TRAP	Homo sapiens (Human)	9606	261
P16070	reviewed	CD44 antigen (CDw44) (Epican) (Extracellular matrix receptor III) (ECMR-III) (GP90 lymphocyte homing/adhesion receptor) (HUTCH-I) (Heparan sulfate proteoglycan) (Hermes antigen) (Hyaluronate receptor) (Phagocytic glycoprotein 1) (PGP-1) (Phagocytic glycoprotein I) (PGP-I) (CD antigen CD44)	CD44 LHR MDU2 MDU3 MIC4	CD44	LHR MDU2 MDU3 MIC4	Homo sapiens (Human)	9606	742
P15529	reviewed	Membrane cofactor protein (TLX) (Trophoblast leukocyte common antigen) (CD antigen CD46)	CD46 MCP MIC10	CD46	MCP MIC10	Homo sapiens (Human)	9606	392
P31358	reviewed	CAMPATH-1 antigen (CDw52) (Cambridge pathology 1 antigen) (Epididymal secretory protein E5) (Human epididymis-specific protein 5) (He5) (CD antigen CD52)	CD52 CDW52 HE5	CD52	CDW52 HE5	Homo sapiens (Human)	9606	61
P13987	reviewed	CD59 glycoprotein (1F5 antigen) (20 kDa homologous restriction factor) (HRF-20) (HRF20) (MAC-inhibitory protein) (MAC-IP) (MEM43 antigen) (Membrane attack complex inhibition factor) (MACIF) (Membrane inhibitor of reactive lysis) (MIRL) (Protectin) (CD antigen CD59)	CD59 MIC11 MIN1 MIN2 MIN3 MSK21	CD59	MIC11 MIN1 MIN2 MIN3 MSK21	Homo sapiens (Human)	9606	128
P32970	reviewed	CD70 antigen (CD27 ligand) (CD27-L) (Tumor necrosis factor ligand superfamily member 7) (CD antigen CD70)	CD70 CD27L CD27LG TNFSF7	CD70	CD27L CD27LG TNFSF7	Homo sapiens (Human)	9606	193
P04233	reviewed	HLA class II histocompatibility antigen gamma chain (HLA-DR antigens-associated invariant chain) (Ia antigen-associated invariant chain) (Ii) (p33) (CD antigen CD74)	CD74 DHLAG	CD74	DHLAG	Homo sapiens (Human)	9606	296
P11912	reviewed	B-cell antigen receptor complex-associated protein alpha chain (Ig-alpha) (MB-1 membrane glycoprotein) (Membrane-bound immunoglobulin-associated protein) (Surface IgM-associated protein) (CD antigen CD79a)	CD79A IGA MB1	CD79A	IGA MB1	Homo sapiens (Human)	9606	226
P40259	reviewed	B-cell antigen receptor complex-associated protein beta chain (B-cell-specific glycoprotein B29) (Ig-beta) (Immunoglobulin-associated B29 protein) (CD antigen CD79b)	CD79B B29 IGB	CD79B	B29 IGB	Homo sapiens (Human)	9606	229
P27701	reviewed	CD82 antigen (C33 antigen) (IA4) (Inducible membrane protein R2) (Metastasis suppressor Kangai-1) (Suppressor of tumorigenicity 6 protein) (Tetraspanin-27) (Tspan-27) (CD antigen CD82)	CD82 KAI1 SAR2 ST6 TSPAN27	CD82	KAI1 SAR2 ST6 TSPAN27	Homo sapiens (Human)	9606	267
P21926	reviewed	CD9 antigen (5H9 antigen) (Cell growth-inhibiting gene 2 protein) (Leukocyte antigen MIC3) (Motility-related protein) (MRP-1) (Tetraspanin-29) (Tspan-29) (p24) (CD antigen CD9)	CD9 MIC3 TSPAN29 GIG2	CD9	MIC3 TSPAN29	Homo sapiens (Human)	9606	228
Q13042	reviewed	Cell division cycle protein 16 homolog (Anaphase-promoting complex subunit 6) (APC6) (CDC16 homolog) (CDC16Hs) (Cyclosome subunit 6)	CDC16 ANAPC6	CDC16	ANAPC6	Homo sapiens (Human)	9606	620
Q12834	reviewed	Cell division cycle protein 20 homolog (p55CDC)	CDC20	CDC20		Homo sapiens (Human)	9606	499
P30304	reviewed	M-phase inducer phosphatase 1 (EC 3.1.3.48) (Dual specificity phosphatase Cdc25A)	CDC25A	CDC25A		Homo sapiens (Human)	9606	524
P30305	reviewed	M-phase inducer phosphatase 2 (EC 3.1.3.48) (Dual specificity phosphatase Cdc25B)	CDC25B CDC25HU2	CDC25B	CDC25HU2	Homo sapiens (Human)	9606	580
P30307	reviewed	M-phase inducer phosphatase 3 (EC 3.1.3.48) (Dual specificity phosphatase Cdc25C)	CDC25C	CDC25C		Homo sapiens (Human)	9606	473
P30260	reviewed	Cell division cycle protein 27 homolog (Anaphase-promoting complex subunit 3) (APC3) (CDC27 homolog) (CDC27Hs) (H-NUC)	CDC27 ANAPC3 D0S1430E D17S978E	CDC27	ANAPC3 D0S1430E D17S978E	Homo sapiens (Human)	9606	824
P49427	reviewed	Ubiquitin-conjugating enzyme E2 R1 (EC 2.3.2.23) ((E3-independent) E2 ubiquitin-conjugating enzyme R1) (EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme R1) (Ubiquitin-conjugating enzyme E2-32 kDa complementing) (Ubiquitin-conjugating enzyme E2-CDC34) (Ubiquitin-protein ligase R1)	CDC34 UBCH3 UBE2R1	CDC34	UBCH3 UBE2R1	Homo sapiens (Human)	9606	236
Q16543	reviewed	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]	CDC37 CDC37A	CDC37	CDC37A	Homo sapiens (Human)	9606	378
Q99741	reviewed	Cell division control protein 6 homolog (CDC6-related protein) (Cdc18-related protein) (HsCdc18) (p62(cdc6)) (HsCDC6)	CDC6 CDC18L	CDC6	CDC18L	Homo sapiens (Human)	9606	560
Q6P1J9	reviewed	Parafibromin (Cell division cycle protein 73 homolog) (Hyperparathyroidism 2 protein)	CDC73 C1orf28 HRPT2	CDC73	C1orf28 HRPT2	Homo sapiens (Human)	9606	531
P12830	reviewed	Cadherin-1 (CAM 120/80) (Epithelial cadherin) (E-cadherin) (Uvomorulin) (CD antigen CD324) [Cleaved into: E-Cad/CTF1; E-Cad/CTF2; E-Cad/CTF3]	CDH1 CDHE UVO	CDH1	CDHE UVO	Homo sapiens (Human)	9606	882
Q9UM11	reviewed	Fizzy-related protein homolog (Fzr) (CDC20-like protein 1) (Cdh1/Hct1 homolog) (hCDH1)	FZR1 CDH1 FYR FZR KIAA1242	FZR1	CDH1 FYR FZR KIAA1242	Homo sapiens (Human)	9606	496
P55287	reviewed	Cadherin-11 (OSF-4) (Osteoblast cadherin) (OB-cadherin)	CDH11	CDH11		Homo sapiens (Human)	9606	796
Q12864	reviewed	Cadherin-17 (Intestinal peptide-associated transporter HPT-1) (Liver-intestine cadherin) (LI-cadherin)	CDH17	CDH17		Homo sapiens (Human)	9606	832
P33151	reviewed	Cadherin-5 (7B4 antigen) (Vascular endothelial cadherin) (VE-cadherin) (CD antigen CD144)	CDH5	CDH5		Homo sapiens (Human)	9606	784
P06493	reviewed	Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase)	CDK1 CDC2 CDC28A CDKN1 P34CDC2	CDK1	CDC2 CDC28A CDKN1 P34CDC2	Homo sapiens (Human)	9606	297
Q9NYV4	reviewed	Cyclin-dependent kinase 12 (EC 2.7.11.22) (EC 2.7.11.23) (Cdc2-related kinase, arginine/serine-rich) (CrkRS) (Cell division cycle 2-related protein kinase 7) (CDC2-related protein kinase 7) (Cell division protein kinase 12) (hCDK12)	CDK12 CRK7 CRKRS KIAA0904	CDK12	CRK7 CRKRS KIAA0904	Homo sapiens (Human)	9606	1490
P24941	reviewed	Cyclin-dependent kinase 2 (EC 2.7.11.22) (Cell division protein kinase 2) (p33 protein kinase)	CDK2 CDKN2	CDK2	CDKN2	Homo sapiens (Human)	9606	298
P11802	reviewed	Cyclin-dependent kinase 4 (EC 2.7.11.22) (Cell division protein kinase 4) (PSK-J3)	CDK4	CDK4		Homo sapiens (Human)	9606	303
Q00534	reviewed	Cyclin-dependent kinase 6 (EC 2.7.11.22) (Cell division protein kinase 6) (Serine/threonine-protein kinase PLSTIRE)	CDK6 CDKN6	CDK6	CDKN6	Homo sapiens (Human)	9606	326
P50613	reviewed	Cyclin-dependent kinase 7 (EC 2.7.11.22) (EC 2.7.11.23) (39 kDa protein kinase) (p39 Mo15) (CDK-activating kinase 1) (Cell division protein kinase 7) (Serine/threonine-protein kinase 1) (TFIIH basal transcription factor complex kinase subunit)	CDK7 CAK CAK1 CDKN7 MO15 STK1	CDK7	CAK CAK1 CDKN7 MO15 STK1	Homo sapiens (Human)	9606	346
P38936	reviewed	Cyclin-dependent kinase inhibitor 1 (CDK-interacting protein 1) (Melanoma differentiation-associated protein 6) (MDA-6) (p21)	CDKN1A CAP20 CDKN1 CIP1 MDA6 PIC1 SDI1 WAF1	CDKN1A	CAP20 CDKN1 CIP1 MDA6 PIC1 SDI1 WAF1	Homo sapiens (Human)	9606	164
P46527	reviewed	Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1)	CDKN1B KIP1	CDKN1B	KIP1	Homo sapiens (Human)	9606	198
P49918	reviewed	Cyclin-dependent kinase inhibitor 1C (Cyclin-dependent kinase inhibitor p57) (p57Kip2)	CDKN1C KIP2	CDKN1C	KIP2	Homo sapiens (Human)	9606	316
P42771	reviewed	Cyclin-dependent kinase inhibitor 2A (Cyclin-dependent kinase 4 inhibitor A) (CDK4I) (Multiple tumor suppressor 1) (MTS-1) (p16-INK4a) (p16-INK4) (p16INK4A)	CDKN2A CDKN2 MTS1	CDKN2A	CDKN2 MTS1	Homo sapiens (Human)	9606	156
Q8N726	reviewed	Tumor suppressor ARF (Alternative reading frame) (ARF) (Cyclin-dependent kinase inhibitor 2A) (p14ARF)	CDKN2A CDKN2 MLM	CDKN2A	CDKN2 MLM	Homo sapiens (Human)	9606	132
P42773	reviewed	Cyclin-dependent kinase 4 inhibitor C (Cyclin-dependent kinase 6 inhibitor) (p18-INK4c) (p18-INK6)	CDKN2C CDKN6	CDKN2C	CDKN6	Homo sapiens (Human)	9606	168
Q99626	reviewed	Homeobox protein CDX-2 (CDX-3) (Caudal-type homeobox protein 2)	CDX2 CDX3	CDX2	CDX3	Homo sapiens (Human)	9606	313
P06731	reviewed	Carcinoembryonic antigen-related cell adhesion molecule 5 (Carcinoembryonic antigen) (CEA) (Meconium antigen 100) (CD antigen CD66e)	CEACAM5 CEA	CEACAM5	CEA	Homo sapiens (Human)	9606	702
P40199	reviewed	Carcinoembryonic antigen-related cell adhesion molecule 6 (Non-specific crossreacting antigen) (Normal cross-reacting antigen) (CD antigen CD66c)	CEACAM6 NCA	CEACAM6	NCA	Homo sapiens (Human)	9606	344
P49715	reviewed	CCAAT/enhancer-binding protein alpha (C/EBP alpha)	CEBPA CEBP	CEBPA	CEBP	Homo sapiens (Human)	9606	358
P49454	reviewed	Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)	CENPF	CENPF		Homo sapiens (Human)	9606	3114
Q8TAP6	reviewed	Centrosomal protein of 76 kDa (Cep76)	CEP76 C18orf9	CEP76	C18orf9	Homo sapiens (Human)	9606	659
Q96ST8	reviewed	Centrosomal protein of 89 kDa (Cep89) (Centrosomal protein 123) (Cep123) (Coiled-coil domain-containing protein 123)	CEP89 CCDC123	CEP89	CCDC123	Homo sapiens (Human)	9606	783
P08603	reviewed	Complement factor H (H factor 1)	CFH HF HF1 HF2	CFH	HF HF1 HF2	Homo sapiens (Human)	9606	1231
Q03591	reviewed	Complement factor H-related protein 1 (FHR-1) (H factor-like protein 1) (H-factor-like 1) (H36)	CFHR1 CFHL CFHL1 CFHL1P CFHR1P FHR1 HFL1 HFL2	CFHR1	CFHL CFHL1 CFHL1P CFHR1P FHR1 HFL1 HFL2	Homo sapiens (Human)	9606	330
O15519	reviewed	CASP8 and FADD-like apoptosis regulator (Caspase homolog) (CASH) (Caspase-eight-related protein) (Casper) (Caspase-like apoptosis regulatory protein) (CLARP) (Cellular FLICE-like inhibitory protein) (c-FLIP) (FADD-like antiapoptotic molecule 1) (FLAME-1) (Inhibitor of FLICE) (I-FLICE) (MACH-related inducer of toxicity) (MRIT) (Usurpin) [Cleaved into: CASP8 and FADD-like apoptosis regulator subunit p43; CASP8 and FADD-like apoptosis regulator subunit p12]	CFLAR CASH CASP8AP1 CLARP MRIT	CFLAR	CASH CASP8AP1 CLARP MRIT	Homo sapiens (Human)	9606	480
P13569	reviewed	Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (EC 5.6.1.6) (cAMP-dependent chloride channel)	CFTR ABCC7	CFTR	ABCC7	Homo sapiens (Human)	9606	1480
P01215	reviewed	Glycoprotein hormones alpha chain (Anterior pituitary glycoprotein hormones common subunit alpha) (Choriogonadotropin alpha chain) (Chorionic gonadotrophin subunit alpha) (CG-alpha) (Follicle-stimulating hormone alpha chain) (FSH-alpha) (Follitropin alpha chain) (Luteinizing hormone alpha chain) (LSH-alpha) (Lutropin alpha chain) (Thyroid-stimulating hormone alpha chain) (TSH-alpha) (Thyrotropin alpha chain)	CGA	CGA		Homo sapiens (Human)	9606	116
Q9BUK0	reviewed	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	CHCHD7		Homo sapiens (Human)	9606	85
Q14839	reviewed	Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12) (ATP-dependent helicase CHD4) (Mi-2 autoantigen 218 kDa protein) (Mi2-beta)	CHD4	CHD4		Homo sapiens (Human)	9606	1912
Q9P2D1	reviewed	Chromodomain-helicase-DNA-binding protein 7 (CHD-7) (EC 3.6.4.12) (ATP-dependent helicase CHD7)	CHD7 KIAA1416	CHD7	KIAA1416	Homo sapiens (Human)	9606	2997
Q9HCK8	reviewed	Chromodomain-helicase-DNA-binding protein 8 (CHD-8) (EC 3.6.4.12) (ATP-dependent helicase CHD8) (Helicase with SNF2 domain 1)	CHD8 HELSNF1 KIAA1564	CHD8	HELSNF1 KIAA1564	Homo sapiens (Human)	9606	2581
O14757	reviewed	Serine/threonine-protein kinase Chk1 (EC 2.7.11.1) (CHK1 checkpoint homolog) (Cell cycle checkpoint kinase) (Checkpoint kinase-1)	CHEK1 CHK1	CHEK1	CHK1	Homo sapiens (Human)	9606	476
O96017	reviewed	Serine/threonine-protein kinase Chk2 (EC 2.7.11.1) (CHK2 checkpoint homolog) (Cds1 homolog) (Hucds1) (hCds1) (Checkpoint kinase 2)	CHEK2 CDS1 CHK2 RAD53	CHEK2	CDS1 CHK2 RAD53	Homo sapiens (Human)	9606	543
Q96EP1	reviewed	E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING finger protein 196) (RING-type E3 ubiquitin transferase CHFR)	CHFR RNF196	CHFR	RNF196	Homo sapiens (Human)	9606	664
P10645	reviewed	Chromogranin-A (CgA) (Pituitary secretory protein I) (SP-I) [Cleaved into: Vasostatin-1 (Vasostatin I); Vasostatin-2 (Vasostatin II); EA-92; ES-43; Pancreastatin; SS-18; WA-8; WE-14; LF-19; Catestatin (SL21); AL-11; GV-19; GR-44; ER-37; GE-25; Serpinin-RRG; Serpinin; p-Glu serpinin precursor]	CHGA	CHGA		Homo sapiens (Human)	9606	457
P36222	reviewed	Chitinase-3-like protein 1 (39 kDa synovial protein) (Cartilage glycoprotein 39) (CGP-39) (GP-39) (hCGP-39) (YKL-40)	CHI3L1	CHI3L1		Homo sapiens (Human)	9606	383
Q9UKJ5	reviewed	Cysteine-rich hydrophobic domain-containing protein 2 (BrX-like translocated in leukemia)	CHIC2 BTL	CHIC2	BTL	Homo sapiens (Human)	9606	165
O43745	reviewed	Calcineurin B homologous protein 2 (Hepatocellular carcinoma-associated antigen 520)	CHP2 HCA520	CHP2	HCA520	Homo sapiens (Human)	9606	196
O75838	reviewed	Calcium and integrin-binding family member 2 (Kinase-interacting protein 2) (KIP 2)	CIB2 KIP2	CIB2	KIP2	Homo sapiens (Human)	9606	187
Q96RK0	reviewed	Protein capicua homolog	CIC KIAA0306	CIC	KIAA0306	Homo sapiens (Human)	9606	1608
P33076	reviewed	MHC class II transactivator (CIITA) (EC 2.3.1.-) (EC 2.7.11.1)	CIITA MHC2TA	CIITA	MHC2TA	Homo sapiens (Human)	9606	1130
P12277	reviewed	Creatine kinase B-type (EC 2.7.3.2) (Brain creatine kinase) (B-CK) (Creatine kinase B chain) (Creatine phosphokinase B-type) (CPK-B)	CKB CKBB	CKB	CKBB	Homo sapiens (Human)	9606	381
P61024	reviewed	Cyclin-dependent kinases regulatory subunit 1 (CKS-1)	CKS1B CKS1 PNAS-143 PNAS-16	CKS1B	CKS1	Homo sapiens (Human)	9606	79
P33552	reviewed	Cyclin-dependent kinases regulatory subunit 2 (CKS-2)	CKS2	CKS2		Homo sapiens (Human)	9606	79
O15551	reviewed	Claudin-3 (Clostridium perfringens enterotoxin receptor 2) (CPE-R 2) (CPE-receptor 2) (Rat ventral prostate.1 protein homolog) (hRVP1)	CLDN3 C7orf1 CPETR2	CLDN3	C7orf1 CPETR2	Homo sapiens (Human)	9606	220
O14493	reviewed	Claudin-4 (Clostridium perfringens enterotoxin receptor) (CPE-R) (CPE-receptor) (Williams-Beuren syndrome chromosomal region 8 protein)	CLDN4 CPER CPETR1 WBSCR8	CLDN4	CPER CPETR1 WBSCR8	Homo sapiens (Human)	9606	209
O95471	reviewed	Claudin-7 (CLDN-7)	CLDN7 CEPTRL2 CPETRL2	CLDN7	CEPTRL2 CPETRL2	Homo sapiens (Human)	9606	211
P05452	reviewed	Tetranectin (TN) (C-type lectin domain family 3 member B) (Plasminogen kringle 4-binding protein)	CLEC3B TNA	CLEC3B	TNA	Homo sapiens (Human)	9606	202
O00299	reviewed	Chloride intracellular channel protein 1 (Chloride channel ABP) (Nuclear chloride ion channel 27) (NCC27) (Regulatory nuclear chloride ion channel protein) (hRNCC)	CLIC1 G6 NCC27	CLIC1	G6 NCC27	Homo sapiens (Human)	9606	241
P30622	reviewed	CAP-Gly domain-containing linker protein 1 (Cytoplasmic linker protein 1) (Cytoplasmic linker protein 170 alpha-2) (CLIP-170) (Reed-Sternberg intermediate filament-associated protein) (Restin)	CLIP1 CYLN1 RSN	CLIP1	CYLN1 RSN	Homo sapiens (Human)	9606	1438
O94992	reviewed	Protein HEXIM1 (Cardiac lineage protein 1) (Estrogen down-regulated gene 1 protein) (Hexamethylene bis-acetamide-inducible protein 1) (Menage a quatre protein 1)	HEXIM1 CLP1 EDG1 HIS1 MAQ1	HEXIM1	CLP1 EDG1 HIS1 MAQ1	Homo sapiens (Human)	9606	359
Q5KU26	reviewed	Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin)	COLEC12 CLP1 NSR2 SCARA4 SRCL	COLEC12	CLP1 NSR2 SCARA4 SRCL	Homo sapiens (Human)	9606	742
Q92989	reviewed	Polyribonucleotide 5'-hydroxyl-kinase Clp1 (EC 2.7.1.78) (Polyadenylation factor Clp1) (Polynucleotide kinase Clp1) (Pre-mRNA cleavage complex II protein Clp1)	CLP1 HEAB	CLP1	HEAB	Homo sapiens (Human)	9606	425
O94985	reviewed	Calsyntenin-1 (Alcadein-alpha) (Alc-alpha) (Alzheimer-related cadherin-like protein) (Non-classical cadherin XB31alpha) [Cleaved into: Soluble Alc-alpha (SAlc-alpha); CTF1-alpha (C-terminal fragment 1-alpha)]	CLSTN1 CS1 KIAA0911	CLSTN1	CS1 KIAA0911	Homo sapiens (Human)	9606	981
Q00610	reviewed	Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17) (CLH-17)	CLTC CLH17 CLTCL2 KIAA0034	CLTC	CLH17 CLTCL2 KIAA0034	Homo sapiens (Human)	9606	1675
P53675	reviewed	Clathrin heavy chain 2 (Clathrin heavy chain on chromosome 22) (CLH-22)	CLTCL1 CLH22 CLTCL CLTD	CLTCL1	CLH22 CLTCL CLTD	Homo sapiens (Human)	9606	1640
P10909	reviewed	Clusterin (Aging-associated gene 4 protein) (Apolipoprotein J) (Apo-J) (Complement cytolysis inhibitor) (CLI) (Complement-associated protein SP-40,40) (Ku70-binding protein 1) (NA1/NA2) (Testosterone-repressed prostate message 2) (TRPM-2) [Cleaved into: Clusterin beta chain (ApoJalpha) (Complement cytolysis inhibitor a chain); Clusterin alpha chain (ApoJbeta) (Complement cytolysis inhibitor b chain)]	CLU APOJ CLI KUB1 AAG4	CLU	APOJ CLI KUB1	Homo sapiens (Human)	9606	449
Q8NA66	reviewed	Cyclic nucleotide-binding domain-containing protein 1	CNBD1	CNBD1		Homo sapiens (Human)	9606	436
P62633	reviewed	Cellular nucleic acid-binding protein (CNBP) (Zinc finger protein 9)	CNBP RNF163 ZNF9	CNBP	RNF163 ZNF9	Homo sapiens (Human)	9606	177
Q969H4	reviewed	Connector enhancer of kinase suppressor of ras 1 (Connector enhancer of KSR 1) (CNK homolog protein 1) (CNK1) (hCNK1) (Connector enhancer of KSR-like)	CNKSR1 CNK1	CNKSR1	CNK1	Homo sapiens (Human)	9606	720
P51911	reviewed	Calponin-1 (Basic calponin) (Calponin H1, smooth muscle)	CNN1	CNN1		Homo sapiens (Human)	9606	297
O75175	reviewed	CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3) (Leukocyte receptor cluster member 2)	CNOT3 KIAA0691 LENG2 NOT3	CNOT3	KIAA0691 LENG2 NOT3	Homo sapiens (Human)	9606	753
P26441	reviewed	Ciliary neurotrophic factor (CNTF)	CNTF	CNTF		Homo sapiens (Human)	9606	200
Q7Z7A1	reviewed	Centriolin (Centrosomal protein 1) (Centrosomal protein of 110 kDa) (Cep110)	CNTRL CEP1 CEP110	CNTRL	CEP1 CEP110	Homo sapiens (Human)	9606	2325
P12107	reviewed	Collagen alpha-1(XI) chain	COL11A1 COLL6	COL11A1	COLL6	Homo sapiens (Human)	9606	1806
Q9UMD9	reviewed	Collagen alpha-1(XVII) chain (180 kDa bullous pemphigoid antigen 2) (Bullous pemphigoid antigen 2) [Cleaved into: 120 kDa linear IgA disease antigen (120 kDa linear IgA dermatosis antigen) (Linear IgA disease antigen 1) (LAD-1); 97 kDa linear IgA disease antigen (97 kDa linear IgA bullous dermatosis antigen) (97 kDa LAD antigen) (97-LAD) (Linear IgA bullous disease antigen of 97 kDa) (LABD97)]	COL17A1 BP180 BPAG2	COL17A1	BP180 BPAG2	Homo sapiens (Human)	9606	1497
P39060	reviewed	Collagen alpha-1(XVIII) chain [Cleaved into: Endostatin; Non-collagenous domain 1 (NC1)]	COL18A1	COL18A1		Homo sapiens (Human)	9606	1754
P02452	reviewed	Collagen alpha-1(I) chain (Alpha-1 type I collagen)	COL1A1	COL1A1		Homo sapiens (Human)	9606	1464
P08123	reviewed	Collagen alpha-2(I) chain (Alpha-2 type I collagen)	COL1A2	COL1A2		Homo sapiens (Human)	9606	1366
P02458	reviewed	Collagen alpha-1(II) chain (Alpha-1 type II collagen) [Cleaved into: Collagen alpha-1(II) chain; Chondrocalcin]	COL2A1	COL2A1		Homo sapiens (Human)	9606	1487
P08572	reviewed	Collagen alpha-2(IV) chain [Cleaved into: Canstatin]	COL4A2	COL4A2		Homo sapiens (Human)	9606	1712
Q01955	reviewed	Collagen alpha-3(IV) chain (Goodpasture antigen) [Cleaved into: Tumstatin]	COL4A3	COL4A3		Homo sapiens (Human)	9606	1670
P53420	reviewed	Collagen alpha-4(IV) chain	COL4A4	COL4A4		Homo sapiens (Human)	9606	1690
P29400	reviewed	Collagen alpha-5(IV) chain	COL4A5	COL4A5		Homo sapiens (Human)	9606	1685
P20908	reviewed	Collagen alpha-1(V) chain	COL5A1	COL5A1		Homo sapiens (Human)	9606	1838
P25940	reviewed	Collagen alpha-3(V) chain	COL5A3	COL5A3		Homo sapiens (Human)	9606	1745
P12109	reviewed	Collagen alpha-1(VI) chain	COL6A1	COL6A1		Homo sapiens (Human)	9606	1028
Q14061	reviewed	Cytochrome c oxidase copper chaperone	COX17	COX17		Homo sapiens (Human)	9606	63
P09669	reviewed	Cytochrome c oxidase subunit 6C (Cytochrome c oxidase polypeptide VIc)	COX6C	COX6C		Homo sapiens (Human)	9606	75
P00450	reviewed	Ceruloplasmin (EC 1.16.3.1) (Ferroxidase)	CP	CP		Homo sapiens (Human)	9606	1065
P29762	reviewed	Cellular retinoic acid-binding protein 1 (Cellular retinoic acid-binding protein I) (CRABP-I)	CRABP1 RBP5	CRABP1	RBP5	Homo sapiens (Human)	9606	137
P78560	reviewed	Death domain-containing protein CRADD (Caspase and RIP adapter with death domain) (RIP-associated protein with a death domain)	CRADD RAIDD	CRADD	RAIDD	Homo sapiens (Human)	9606	199
P16220	reviewed	Cyclic AMP-responsive element-binding protein 1 (CREB-1) (cAMP-responsive element-binding protein 1)	CREB1	CREB1		Homo sapiens (Human)	9606	341
Q96BA8	reviewed	Cyclic AMP-responsive element-binding protein 3-like protein 1 (cAMP-responsive element-binding protein 3-like protein 1) (Old astrocyte specifically-induced substance) (OASIS) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 1]	CREB3L1 OASIS PSEC0238	CREB3L1	OASIS	Homo sapiens (Human)	9606	519
Q70SY1	reviewed	Cyclic AMP-responsive element-binding protein 3-like protein 2 (cAMP-responsive element-binding protein 3-like protein 2) (BBF2 human homolog on chromosome 7) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 2]	CREB3L2 BBF2H7	CREB3L2	BBF2H7	Homo sapiens (Human)	9606	520
Q92793	reviewed	CREB-binding protein (EC 2.3.1.48)	CREBBP CBP	CREBBP	CBP	Homo sapiens (Human)	9606	2442
Q9HC73	reviewed	Cytokine receptor-like factor 2 (Cytokine receptor-like 2) (IL-XR) (Thymic stromal lymphopoietin protein receptor) (TSLP receptor)	CRLF2 CRL2 ILXR TSLPR	CRLF2	CRL2 ILXR TSLPR	Homo sapiens (Human)	9606	371
P02741	reviewed	C-reactive protein [Cleaved into: C-reactive protein(1-205)]	CRP PTX1	CRP	PTX1	Homo sapiens (Human)	9606	224
