Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q96P68	reviewed	2-oxoglutarate receptor 1 (Alpha-ketoglutarate receptor 1) (G-protein coupled receptor 80) (G-protein coupled receptor 99) (P2Y purinoceptor 15) (P2Y15) (P2Y-like GPCR) (P2Y-like nucleotide receptor)	OXGR1 GPR80 GPR99 P2RY15 P2Y15	OXGR1	GPR80 GPR99 P2RY15 P2Y15	Homo sapiens (Human)	9606	337
Q9HB89	reviewed	Neuromedin-U receptor 1 (NMU-R1) (G-protein coupled receptor 66) (G-protein coupled receptor FM-3)	NMUR1 GPR66	NMUR1	GPR66	Homo sapiens (Human)	9606	426
Q9GZQ4	reviewed	Neuromedin-U receptor 2 (NMU-R2) (G-protein coupled receptor FM-4) (G-protein coupled receptor TGR-1)	NMUR2 NMU2R TGR1	NMUR2	NMU2R TGR1	Homo sapiens (Human)	9606	415
Q9H1Y3	reviewed	Opsin-3 (Encephalopsin) (Panopsin)	OPN3 ECPN	OPN3	ECPN	Homo sapiens (Human)	9606	402
Q8NGG2	reviewed	Olfactory receptor 5T2 (Olfactory receptor OR11-177)	OR5T2	OR5T2		Homo sapiens (Human)	9606	359
Q8NH41	reviewed	Olfactory receptor 4K15 (Olfactory receptor OR14-20)	OR4K15	OR4K15		Homo sapiens (Human)	9606	348
O14718	reviewed	Visual pigment-like receptor peropsin	RRH	RRH		Homo sapiens (Human)	9606	337
O76000	reviewed	Putative olfactory receptor 2B3 (Hs6M1-1) (Olfactory receptor OR6-14) (OR6-4) (Olfactory receptor 6-4)	OR2B3 OR2B3P	OR2B3	OR2B3P	Homo sapiens (Human)	9606	313
P58173	reviewed	Olfactory receptor 2B6 (Hs6M1-32) (Olfactory receptor 2B1) (Olfactory receptor 2B5) (Olfactory receptor 5-40) (OR5-40) (Olfactory receptor 6-31) (OR6-31) (Olfactory receptor OR6-4)	OR2B6 OR2B1 OR2B1P OR2B5 OR2B6P	OR2B6	OR2B1 OR2B1P OR2B5 OR2B6P	Homo sapiens (Human)	9606	313
P59922	reviewed	Putative olfactory receptor 2B8 (Hs6M1-29P)	OR2B8P OR2B8	OR2B8P	OR2B8	Homo sapiens (Human)	9606	312
Q5JQS5	reviewed	Olfactory receptor 2B11	OR2B11	OR2B11		Homo sapiens (Human)	9606	317
Q8NGY2	reviewed	Olfactory receptor 6K2 (Olfactory receptor OR1-17)	OR6K2	OR6K2		Homo sapiens (Human)	9606	324
Q8NGM9	reviewed	Olfactory receptor 8D4 (Olfactory receptor OR11-275)	OR8D4	OR8D4		Homo sapiens (Human)	9606	314
Q8N628	reviewed	Olfactory receptor 2C3 (Olfactory receptor 2C4) (Olfactory receptor 2C5) (Olfactory receptor OR1-30)	OR2C3 OR2C4 OR2C5P	OR2C3	OR2C4 OR2C5P	Homo sapiens (Human)	9606	320
Q8NGI4	reviewed	Olfactory receptor 4D11	OR4D11 OR4D11P	OR4D11	OR4D11P	Homo sapiens (Human)	9606	311
P47887	reviewed	Olfactory receptor 1E2 (Olfactory receptor 17-93/17-135/17-136) (OR17-135) (OR17-136) (OR17-93) (Olfactory receptor 1E4)	OR1E2 OR1E4	OR1E2	OR1E4	Homo sapiens (Human)	9606	323
Q96R08	reviewed	Olfactory receptor 5B12 (Olfactory receptor 5B16) (Olfactory receptor OR11-241)	OR5B12 OR5B12P OR5B16	OR5B12	OR5B12P OR5B16	Homo sapiens (Human)	9606	314
A6NL26	reviewed	Olfactory receptor 5B21	OR5B21	OR5B21		Homo sapiens (Human)	9606	309
Q8NH87	reviewed	Olfactory receptor 9G1 (Olfactory receptor 9G5) (Olfactory receptor OR11-114)	OR9G1 OR9G5	OR9G1	OR9G5	Homo sapiens (Human)	9606	305
Q8NGQ1	reviewed	Olfactory receptor 9G4 (Olfactory receptor OR11-216)	OR9G4	OR9G4		Homo sapiens (Human)	9606	327
O95221	reviewed	Olfactory receptor 5F1 (Olfactory receptor 11-10) (OR11-10) (Olfactory receptor OR11-167)	OR5F1	OR5F1		Homo sapiens (Human)	9606	314
Q8NGR5	reviewed	Olfactory receptor 1L4 (OST046) (Olfactory receptor 1L5) (Olfactory receptor 9-E) (OR9-E) (Olfactory receptor OR9-29)	OR1L4 OR1L5	OR1L4	OR1L5	Homo sapiens (Human)	9606	311
Q8NGR2	reviewed	Olfactory receptor 1L6 (Olfactory receptor 1L7) (Olfactory receptor OR9-30)	OR1L6 OR1L7	OR1L6	OR1L7	Homo sapiens (Human)	9606	347
Q8NG95	reviewed	Olfactory receptor 7G3 (OST085) (Olfactory receptor OR19-9)	OR7G3	OR7G3		Homo sapiens (Human)	9606	312
P0DMU2	reviewed	Putative olfactory receptor 8G3 pseudogene (Olfactory receptor OR11-297)	OR8G3P	OR8G3P		Homo sapiens (Human)	9606	310
A6NGY5	reviewed	Olfactory receptor 51F1	OR51F1 OR51F1P	OR51F1	OR51F1P	Homo sapiens (Human)	9606	319
Q8NGJ9	reviewed	Olfactory receptor 51T1 (Olfactory receptor OR11-26)	OR51T1	OR51T1		Homo sapiens (Human)	9606	327
Q9H2C8	reviewed	Olfactory receptor 51V1 (Odorant receptor HOR3'beta1) (Olfactory receptor 51A12) (Olfactory receptor OR11-36)	OR51V1 OR51A12	OR51V1	OR51A12	Homo sapiens (Human)	9606	321
Q9UKL2	reviewed	Olfactory receptor 52A1 (HPFH1OR) (Odorant receptor HOR3'beta4) (Olfactory receptor OR11-319)	OR52A1	OR52A1		Homo sapiens (Human)	9606	312
A6NMU1	reviewed	Olfactory receptor 52A4	OR52A4P OR52A4	OR52A4P	OR52A4	Homo sapiens (Human)	9606	304
Q9H2C5	reviewed	Olfactory receptor 52A5 (Odorant receptor HOR3'beta5) (Olfactory receptor OR11-33)	OR52A5	OR52A5		Homo sapiens (Human)	9606	316
Q96RD2	reviewed	Olfactory receptor 52B2 (Olfactory receptor OR11-70)	OR52B2	OR52B2		Homo sapiens (Human)	9606	323
Q8NGK2	reviewed	Olfactory receptor 52B4 (Olfactory receptor OR11-3)	OR52B4	OR52B4		Homo sapiens (Human)	9606	314
O95222	reviewed	Olfactory receptor 6A2 (Olfactory receptor 11-55) (OR11-55) (Olfactory receptor 6A1) (Olfactory receptor OR11-83) (hP2 olfactory receptor)	OR6A2 OR6A1 OR6A2P	OR6A2	OR6A1 OR6A2P	Homo sapiens (Human)	9606	327
O95007	reviewed	Olfactory receptor 6B1 (Olfactory receptor 7-3) (OR7-3) (Olfactory receptor OR7-9)	OR6B1	OR6B1		Homo sapiens (Human)	9606	311
Q15619	reviewed	Olfactory receptor 1C1 (Olfactory receptor OR1-42) (Olfactory receptor TPCR27)	OR1C1	OR1C1		Homo sapiens (Human)	9606	314
P0C604	reviewed	Olfactory receptor 4A8 (Olfactory receptor OR11-110)	OR4A8 OR4A8P	OR4A8	OR4A8P	Homo sapiens (Human)	9606	315
Q96R67	reviewed	Olfactory receptor 4C12 (Olfactory receptor OR11-259)	OR4C12	OR4C12		Homo sapiens (Human)	9606	309
Q96P65	reviewed	Pyroglutamylated RF-amide peptide receptor (AQ27) (G-protein coupled receptor 103) (Orexigenic neuropeptide QRFP receptor) (SP9155)	QRFPR GPR103	QRFPR	GPR103	Homo sapiens (Human)	9606	431
Q8NFJ5	reviewed	Retinoic acid-induced protein 3 (G-protein coupled receptor family C group 5 member A) (Phorbol ester induced gene 1) (PEIG-1) (Retinoic acid-induced gene 1 protein) (RAIG-1)	GPRC5A GPCR5A RAI3 RAIG1	GPRC5A	GPCR5A RAI3 RAIG1	Homo sapiens (Human)	9606	357
P49190	reviewed	Parathyroid hormone 2 receptor (PTH2 receptor)	PTH2R PTHR2	PTH2R	PTHR2	Homo sapiens (Human)	9606	550
Q8IYL9	reviewed	Psychosine receptor (G-protein coupled receptor 65) (T-cell death-associated gene 8 protein)	GPR65 TDAG8	GPR65	TDAG8	Homo sapiens (Human)	9606	337
P25105	reviewed	Platelet-activating factor receptor (PAF-R) (PAFr)	PTAFR PAFR	PTAFR	PAFR	Homo sapiens (Human)	9606	342
Q13258	reviewed	Prostaglandin D2 receptor (PGD receptor) (PGD2 receptor) (Prostanoid DP receptor)	PTGDR	PTGDR		Homo sapiens (Human)	9606	359
Q8TCW9	reviewed	Prokineticin receptor 1 (PK-R1) (G-protein coupled receptor 73) (G-protein coupled receptor ZAQ) (GPR73a)	PROKR1 GPR73 PKR1	PROKR1	GPR73 PKR1	Homo sapiens (Human)	9606	393
Q8NFJ6	reviewed	Prokineticin receptor 2 (PK-R2) (G-protein coupled receptor 73-like 1) (G-protein coupled receptor I5E) (GPR73b) (GPRg2)	PROKR2 GPR73L1 PKR2	PROKR2	GPR73L1 PKR2	Homo sapiens (Human)	9606	384
Q96G91	reviewed	P2Y purinoceptor 11 (P2Y11)	P2RY11	P2RY11		Homo sapiens (Human)	9606	374
Q9Y5Y4	reviewed	Prostaglandin D2 receptor 2 (Chemoattractant receptor-homologous molecule expressed on Th2 cells) (G-protein coupled receptor 44) (CD antigen CD294)	PTGDR2 CRTH2 DL1R GPR44	PTGDR2	CRTH2 DL1R GPR44	Homo sapiens (Human)	9606	395
P43115	reviewed	Prostaglandin E2 receptor EP3 subtype (PGE receptor EP3 subtype) (PGE2 receptor EP3 subtype) (PGE2-R) (Prostanoid EP3 receptor)	PTGER3	PTGER3		Homo sapiens (Human)	9606	390
P35408	reviewed	Prostaglandin E2 receptor EP4 subtype (PGE receptor EP4 subtype) (PGE2 receptor EP4 subtype) (Prostanoid EP4 receptor)	PTGER4 PTGER2	PTGER4	PTGER2	Homo sapiens (Human)	9606	488
Q9UHM6	reviewed	Melanopsin (Opsin-4)	OPN4 MOP	OPN4	MOP	Homo sapiens (Human)	9606	478
Q8NGB6	reviewed	Olfactory receptor 4M2 (Olfactory receptor OR15-3)	OR4M2	OR4M2		Homo sapiens (Human)	9606	313
Q8NGD1	reviewed	Olfactory receptor 4N2 (Olfactory receptor OR14-13) (Olfactory receptor OR14-8)	OR4N2	OR4N2		Homo sapiens (Human)	9606	307
Q8N0Y3	reviewed	Olfactory receptor 4N4 (Olfactory receptor OR15-1) (Olfactory receptor OR15-5)	OR4N4	OR4N4		Homo sapiens (Human)	9606	316
O95047	reviewed	Olfactory receptor 2A4 (Olfactory receptor 2A10) (Olfactory receptor OR6-37)	OR2A4 OR2A10	OR2A4	OR2A10	Homo sapiens (Human)	9606	310
Q96R48	reviewed	Olfactory receptor 2A5 (Olfactory receptor 2A26) (Olfactory receptor 2A8) (Olfactory receptor 7-138/7-141) (OR7-138) (OR7-141)	OR2A5 OR2A26 OR2A8	OR2A5	OR2A26 OR2A8	Homo sapiens (Human)	9606	311
Q9GZK3	reviewed	Olfactory receptor 2B2 (Hs6M1-10) (Olfactory receptor 2B9) (Olfactory receptor 6-1) (OR6-1)	OR2B2 OR2B9	OR2B2	OR2B9	Homo sapiens (Human)	9606	357
Q6IFH4	reviewed	Olfactory receptor 6B2 (Olfactory receptor OR2-1)	OR6B2 OR6B2P	OR6B2	OR6B2P	Homo sapiens (Human)	9606	312
Q8NGB2	reviewed	Olfactory receptor 4C5 (Olfactory receptor OR11-99)	OR4C5	OR4C5		Homo sapiens (Human)	9606	326
Q15620	reviewed	Olfactory receptor 8B8 (Olfactory receptor TPCR85) (Olfactory-like receptor JCG8)	OR8B8	OR8B8		Homo sapiens (Human)	9606	311
Q8NGG6	reviewed	Olfactory receptor 8B12 (Olfactory receptor OR11-317)	OR8B12	OR8B12		Homo sapiens (Human)	9606	310
Q8WZ84	reviewed	Olfactory receptor 8D1 (OST004) (Olfactory receptor 8D3) (Olfactory receptor OR11-301) (Olfactory receptor-like protein JCG9)	OR8D1 OR8D3	OR8D1	OR8D3	Homo sapiens (Human)	9606	308
Q8NGL9	reviewed	Olfactory receptor 4C16 (Olfactory receptor OR11-135)	OR4C16	OR4C16		Homo sapiens (Human)	9606	310
Q8NGY3	reviewed	Olfactory receptor 6K3 (Olfactory receptor OR1-18)	OR6K3	OR6K3		Homo sapiens (Human)	9606	331
Q8NG78	reviewed	Olfactory receptor 8G5 (Olfactory receptor 8G6) (Olfactory receptor OR11-298)	OR8G5 OR8G5P OR8G6	OR8G5	OR8G5P OR8G6	Homo sapiens (Human)	9606	346
Q8NGM8	reviewed	Olfactory receptor 6M1 (Olfactory receptor OR11-271)	OR6M1	OR6M1		Homo sapiens (Human)	9606	313
Q8NGJ0	reviewed	Olfactory receptor 5A1 (OST181) (Olfactory receptor OR11-249)	OR5A1 OR5A1P	OR5A1	OR5A1P	Homo sapiens (Human)	9606	315
Q8NGG5	reviewed	Olfactory receptor 8K1 (Olfactory receptor OR11-182)	OR8K1	OR8K1		Homo sapiens (Human)	9606	319
Q8N148	reviewed	Olfactory receptor 6V1 (Olfactory receptor OR7-3)	OR6V1	OR6V1		Homo sapiens (Human)	9606	313
Q8NH79	reviewed	Olfactory receptor 6X1 (Olfactory receptor OR11-270)	OR6X1	OR6X1		Homo sapiens (Human)	9606	312
Q8NGT5	reviewed	Olfactory receptor 9A2 (Olfactory receptor OR7-2)	OR9A2	OR9A2		Homo sapiens (Human)	9606	310
Q8NH21	reviewed	Olfactory receptor 4F5	OR4F5	OR4F5		Homo sapiens (Human)	9606	305
O43749	reviewed	Olfactory receptor 1F1 (Olfactory receptor 16-35) (OR16-35) (Olfactory receptor 1F10) (Olfactory receptor 1F4) (Olfactory receptor 1F5) (Olfactory receptor 1F6) (Olfactory receptor 1F7) (Olfactory receptor 1F8) (Olfactory receptor 1F9) (Olfactory receptor OR16-4)	OR1F1 OLFMF OR1F10 OR1F4 OR1F5 OR1F6 OR1F7 OR1F8 OR1F9	OR1F1	OLFMF OR1F10 OR1F4 OR1F5 OR1F6 OR1F7 OR1F8 OR1F9	Homo sapiens (Human)	9606	312
P0C7N8	reviewed	Olfactory receptor 9G9	OR9G9	OR9G9		Homo sapiens (Human)	9606	305
Q8NGE7	reviewed	Olfactory receptor 9K2 (Olfactory receptor OR12-2)	OR9K2	OR9K2		Homo sapiens (Human)	9606	335
Q8NGD3	reviewed	Olfactory receptor 4K5 (Olfactory receptor OR14-16)	OR4K5	OR4K5		Homo sapiens (Human)	9606	323
Q15622	reviewed	Olfactory receptor 7A5 (Olfactory receptor OR19-17) (Olfactory receptor TPCR92)	OR7A5	OR7A5		Homo sapiens (Human)	9606	319
Q8NGS1	reviewed	Olfactory receptor 1J4 (HTPCRX01) (Olfactory receptor OR9-21)	OR1J4	OR1J4		Homo sapiens (Human)	9606	313
A6NKK0	reviewed	Olfactory receptor 5H1 (HTPCRX14)	OR5H1	OR5H1		Homo sapiens (Human)	9606	313
Q8NH94	reviewed	Olfactory receptor 1L1 (Olfactory receptor 1L2) (Olfactory receptor 9-C) (OR9-C) (Olfactory receptor OR9-27)	OR1L1 OR1L2	OR1L1	OR1L2	Homo sapiens (Human)	9606	360
Q8NH18	reviewed	Olfactory receptor 5J2 (Olfactory receptor OR11-266)	OR5J2	OR5J2		Homo sapiens (Human)	9606	312
Q8NG80	reviewed	Olfactory receptor 2L5 (Olfactory receptor 2L11) (Olfactory receptor OR1-53)	OR2L5 OR2L11	OR2L5	OR2L11	Homo sapiens (Human)	9606	312
Q8NH92	reviewed	Olfactory receptor 1S1 (Olfactory receptor OR11-232)	OR1S1	OR1S1		Homo sapiens (Human)	9606	325
Q8WZ94	reviewed	Olfactory receptor 5P3 (Olfactory receptor OR11-94) (Olfactory receptor-like protein JCG1)	OR5P3	OR5P3		Homo sapiens (Human)	9606	311
Q8NH85	reviewed	Olfactory receptor 5R1 (Olfactory receptor OR11-185)	OR5R1 OR5R1P	OR5R1	OR5R1P	Homo sapiens (Human)	9606	324
Q6IEZ7	reviewed	Olfactory receptor 2T5 (Olfactory receptor OR1-62)	OR2T5	OR2T5		Homo sapiens (Human)	9606	315
Q96R30	reviewed	Olfactory receptor 2V2 (Olfactory receptor 2V3) (Olfactory receptor OR5-3)	OR2V2 OR2V3	OR2V2	OR2V3	Homo sapiens (Human)	9606	315
Q8NGV0	reviewed	Olfactory receptor 2Y1 (Olfactory receptor OR5-2)	OR2Y1	OR2Y1		Homo sapiens (Human)	9606	311
Q86VZ1	reviewed	P2Y purinoceptor 8 (P2Y8)	P2RY8	P2RY8		Homo sapiens (Human)	9606	359
Q9H244	reviewed	P2Y purinoceptor 12 (P2Y12) (ADP-glucose receptor) (ADPG-R) (P2T(AC)) (P2Y(AC)) (P2Y(cyc)) (P2Y12 platelet ADP receptor) (P2Y(ADP)) (SP1999)	P2RY12 HORK3	P2RY12	HORK3	Homo sapiens (Human)	9606	342
Q6U736	reviewed	Opsin-5 (G-protein coupled receptor 136) (G-protein coupled receptor PGR12) (Neuropsin) (Transmembrane protein 13)	OPN5 GPR136 PGR12 TMEM13	OPN5	GPR136 PGR12 TMEM13	Homo sapiens (Human)	9606	354
P41145	reviewed	Kappa-type opioid receptor (K-OR-1) (KOR-1)	OPRK1 OPRK	OPRK1	OPRK	Homo sapiens (Human)	9606	380
Q8NGG3	reviewed	Olfactory receptor 5T3 (Olfactory receptor OR11-178)	OR5T3	OR5T3		Homo sapiens (Human)	9606	340
Q9UGF6	reviewed	Olfactory receptor 5V1 (Hs6M1-21) (Olfactory receptor OR6-26)	OR5V1	OR5V1		Homo sapiens (Human)	9606	321
Q8NGC6	reviewed	Olfactory receptor 4K17 (Olfactory receptor OR14-29)	OR4K17	OR4K17		Homo sapiens (Human)	9606	315
Q8NH43	reviewed	Olfactory receptor 4L1 (Olfactory receptor 4L2) (Olfactory receptor OR14-28)	OR4L1 OR4L2P	OR4L1	OR4L2P	Homo sapiens (Human)	9606	312
Q6IF42	reviewed	Olfactory receptor 2A2 (Olfactory receptor 2A17) (Olfactory receptor OR7-11)	OR2A2 OR2A17P OR2A2P	OR2A2	OR2A17P OR2A2P	Homo sapiens (Human)	9606	318
Q8NH73	reviewed	Olfactory receptor 4S2 (Olfactory receptor OR11-137)	OR4S2 OR4S2P	OR4S2	OR4S2P	Homo sapiens (Human)	9606	311
Q8NH49	reviewed	Olfactory receptor 4X1 (Olfactory receptor OR11-104)	OR4X1	OR4X1		Homo sapiens (Human)	9606	305
Q9P1Q5	reviewed	Olfactory receptor 1A1 (Olfactory receptor 17-7) (OR17-7) (Olfactory receptor OR17-11)	OR1A1	OR1A1		Homo sapiens (Human)	9606	309
Q8NGG7	reviewed	Olfactory receptor 8A1 (OST025) (Olfactory receptor OR11-318)	OR8A1	OR8A1		Homo sapiens (Human)	9606	326
Q96RD0	reviewed	Olfactory receptor 8B2 (Olfactory receptor OR11-309)	OR8B2	OR8B2		Homo sapiens (Human)	9606	313
P58170	reviewed	Olfactory receptor 1D5 (Olfactory receptor 17-31) (OR17-31)	OR1D5	OR1D5		Homo sapiens (Human)	9606	312
Q8NGQ2	reviewed	Olfactory receptor 6Q1 (Olfactory receptor OR11-226)	OR6Q1	OR6Q1		Homo sapiens (Human)	9606	317
Q8NGG1	reviewed	Olfactory receptor 8J2	OR8J2 OR8J2P	OR8J2	OR8J2P	Homo sapiens (Human)	9606	315
Q13607	reviewed	Olfactory receptor 2F1 (Olfactory receptor 2F3) (Olfactory receptor 2F4) (Olfactory receptor 2F5) (Olfactory receptor-like protein OLF3)	OR2F1 OLF3 OR2F3 OR2F3P OR2F4 OR2F5	OR2F1	OLF3 OR2F3 OR2F3P OR2F4 OR2F5	Homo sapiens (Human)	9606	317
Q8NGZ5	reviewed	Olfactory receptor 2G2 (Olfactory receptor OR1-32)	OR2G2	OR2G2		Homo sapiens (Human)	9606	317
Q8NH10	reviewed	Olfactory receptor 8U1	OR8U1	OR8U1		Homo sapiens (Human)	9606	309
Q6IEY1	reviewed	Olfactory receptor 4F3/4F16/4F29 (Olfactory receptor OR1-1)	OR4F3; OR4F16; OR4F29	OR4F3; OR4F16; OR4F29	; ; 	Homo sapiens (Human)	9606	312
Q8NGK9	reviewed	Olfactory receptor 5D16 (Olfactory receptor OR11-154)	OR5D16	OR5D16		Homo sapiens (Human)	9606	328
P0DN80	reviewed	Olfactory receptor 5H8 (Olfactory receptor 5H8 pseudogene) (Olfactory receptor OR3-7)	OR5H8 OR5H8P	OR5H8	OR5H8P	Homo sapiens (Human)	9606	308
Q13606	reviewed	Olfactory receptor 5I1 (Olfactory receptor OR11-159) (Olfactory receptor-like protein OLF1)	OR5I1 OLF1	OR5I1	OLF1	Homo sapiens (Human)	9606	314
Q8NG99	reviewed	Olfactory receptor 7G2 (OST260) (Olfactory receptor 19-13) (OR19-13) (Olfactory receptor OR19-6)	OR7G2	OR7G2		Homo sapiens (Human)	9606	324
Q96R28	reviewed	Olfactory receptor 2M2 (OST423)	OR2M2	OR2M2		Homo sapiens (Human)	9606	347
Q6IF00	reviewed	Olfactory receptor 2T2 (Olfactory receptor OR1-43)	OR2T2 OR2T2P	OR2T2	OR2T2P	Homo sapiens (Human)	9606	324
P41146	reviewed	Nociceptin receptor (Kappa-type 3 opioid receptor) (KOR-3) (Orphanin FQ receptor)	OPRL1 OOR ORL1	OPRL1	OOR ORL1	Homo sapiens (Human)	9606	370
P41143	reviewed	Delta-type opioid receptor (D-OR-1) (DOR-1)	OPRD1 OPRD	OPRD1	OPRD	Homo sapiens (Human)	9606	372
Q8NGD0	reviewed	Olfactory receptor 4M1 (Olfactory receptor OR14-7)	OR4M1	OR4M1		Homo sapiens (Human)	9606	313
P47881	reviewed	Olfactory receptor 3A1 (Olfactory receptor 17-40) (OR17-40) (Olfactory receptor OR17-15)	OR3A1 OLFRA03	OR3A1	OLFRA03	Homo sapiens (Human)	9606	315
Q8NH05	reviewed	Olfactory receptor 4Q3 (Olfactory receptor 4Q4) (Olfactory receptor OR14-3)	OR4Q3 C14orf13 OR4Q4	OR4Q3	C14orf13 OR4Q4	Homo sapiens (Human)	9606	313
Q96R45	reviewed	Olfactory receptor 2A7 (Olfactory receptor OR7-18)	OR2A7	OR2A7		Homo sapiens (Human)	9606	310
P47893	reviewed	Olfactory receptor 3A2 (Olfactory receptor 17-228) (OR17-228) (Olfactory receptor OR17-14)	OR3A2 OLFRA04	OR3A2	OLFRA04	Homo sapiens (Human)	9606	321
P47888	reviewed	Olfactory receptor 3A3 (Olfactory receptor 17-201) (OR17-201) (Olfactory receptor 3A6) (Olfactory receptor 3A7) (Olfactory receptor 3A8) (Olfactory receptor OR17-22)	OR3A3 OR3A6 OR3A7 OR3A8P	OR3A3	OR3A6 OR3A7 OR3A8P	Homo sapiens (Human)	9606	321
Q8NH83	reviewed	Olfactory receptor 4A5 (Olfactory receptor OR11-111)	OR4A5	OR4A5		Homo sapiens (Human)	9606	315
Q6IEV9	reviewed	Olfactory receptor 4C11 (Olfactory receptor OR11-136)	OR4C11 OR4C11P	OR4C11	OR4C11P	Homo sapiens (Human)	9606	310
Q8NGP0	reviewed	Olfactory receptor 4C13 (Olfactory receptor OR11-260)	OR4C13	OR4C13		Homo sapiens (Human)	9606	309
Q8NGJ1	reviewed	Olfactory receptor 4D6 (Olfactory receptor OR11-250)	OR4D6	OR4D6		Homo sapiens (Human)	9606	314
Q8NH40	reviewed	Olfactory receptor 6S1 (Olfactory receptor OR14-37)	OR6S1	OR6S1		Homo sapiens (Human)	9606	331
P0C7N5	reviewed	Olfactory receptor 8U9	OR8U9	OR8U9		Homo sapiens (Human)	9606	309
Q8NGF7	reviewed	Olfactory receptor 5B17 (Olfactory receptor 5B20) (Olfactory receptor OR11-237)	OR5B17 OR5B20P	OR5B17	OR5B20P	Homo sapiens (Human)	9606	314
Q8NHA8	reviewed	Olfactory receptor 1F12 (Hs6M1-35P)	OR1F12 OR1F12P	OR1F12	OR1F12P	Homo sapiens (Human)	9606	337
Q96R72	reviewed	Olfactory receptor 4K3 (Olfactory receptor OR14-14)	OR4K3 OR4K3P	OR4K3	OR4K3P	Homo sapiens (Human)	9606	315
O76002	reviewed	Olfactory receptor 2J2 (Hs6M1-6) (Olfactory receptor 6-8) (OR6-8) (Olfactory receptor OR6-19)	OR2J2	OR2J2		Homo sapiens (Human)	9606	312
O76001	reviewed	Olfactory receptor 2J3 (Hs6M1-3) (Olfactory receptor OR6-16) (OR6-6) (Olfactory receptor 6-6)	OR2J3	OR2J3		Homo sapiens (Human)	9606	311
Q96RA2	reviewed	Olfactory receptor 7D2 (HTPCRH03) (Olfactory receptor 19-4) (OR19-4) (Olfactory receptor OR19-10)	OR7D2	OR7D2		Homo sapiens (Human)	9606	312
Q8NH16	reviewed	Olfactory receptor 2L2 (HTPCRH07) (Olfactory receptor 2L12) (Olfactory receptor 2L4)	OR2L2 OR2L12 OR2L4P	OR2L2	OR2L12 OR2L4P	Homo sapiens (Human)	9606	312
Q8NGS0	reviewed	Olfactory receptor 1N1 (Olfactory receptor 1-26) (OR1-26) (Olfactory receptor 1N3) (Olfactory receptor OR9-22)	OR1N1 OR1N3	OR1N1	OR1N3	Homo sapiens (Human)	9606	311
Q8NH06	reviewed	Olfactory receptor 1P1 (Olfactory receptor 17-208) (OR17-208) (Olfactory receptor OR17-9)	OR1P1 OR1P1P	OR1P1	OR1P1P	Homo sapiens (Human)	9606	330
Q15612	reviewed	Olfactory receptor 1Q1 (OST226) (Olfactory receptor 1Q2) (Olfactory receptor 1Q3) (Olfactory receptor 9-A) (OR9-A) (Olfactory receptor OR9-25) (Olfactory receptor TPCR106)	OR1Q1 OR1Q2 OR1Q3	OR1Q1	OR1Q2 OR1Q3	Homo sapiens (Human)	9606	314
Q6IEU7	reviewed	Olfactory receptor 5M10 (Olfactory receptor OR11-207)	OR5M10	OR5M10		Homo sapiens (Human)	9606	315
Q8NG81	reviewed	Olfactory receptor 2M7 (Olfactory receptor OR1-58)	OR2M7	OR2M7		Homo sapiens (Human)	9606	312
Q8NG75	reviewed	Olfactory receptor 5T1 (Olfactory receptor OR11-179)	OR5T1 OR5T1P	OR5T1	OR5T1P	Homo sapiens (Human)	9606	326
P0C7T2	reviewed	Olfactory receptor 2T7 (OST723) (olfactory receptor OR1-44)	OR2T7 OR2T7P	OR2T7	OR2T7P	Homo sapiens (Human)	9606	308
Q8NHB1	reviewed	Olfactory receptor 2V1	OR2V1	OR2V1		Homo sapiens (Human)	9606	315
Q9Y3N9	reviewed	Olfactory receptor 2W1 (Hs6M1-15) (Olfactory receptor OR6-13)	OR2W1	OR2W1		Homo sapiens (Human)	9606	320
Q8NHA6	reviewed	Putative olfactory receptor 2W6 (Olfactory receptor OR6-3) (Putative olfactory receptor 2W7)	OR2W6P OR2W7P	OR2W6P	OR2W7P	Homo sapiens (Human)	9606	318
P41231	reviewed	P2Y purinoceptor 2 (P2Y2) (ATP receptor) (P2U purinoceptor 1) (P2U1) (P2U receptor 1) (Purinergic receptor)	P2RY2 P2RU1	P2RY2	P2RU1	Homo sapiens (Human)	9606	377
Q8NGL6	reviewed	Olfactory receptor 4A15 (Olfactory receptor OR11-118)	OR4A15	OR4A15		Homo sapiens (Human)	9606	344
Q8NH70	reviewed	Olfactory receptor 4A16 (Olfactory receptor OR11-117)	OR4A16	OR4A16		Homo sapiens (Human)	9606	328
Q6IF82	reviewed	Olfactory receptor 4A47 (Olfactory receptor OR11-113)	OR4A47	OR4A47		Homo sapiens (Human)	9606	309
A6NMZ5	reviewed	Olfactory receptor 4C45	OR4C45	OR4C45		Homo sapiens (Human)	9606	311
A6NHA9	reviewed	Olfactory receptor 4C46	OR4C46	OR4C46		Homo sapiens (Human)	9606	309
Q8NGB8	reviewed	Olfactory receptor 4F15 (Olfactory receptor OR15-14)	OR4F15	OR4F15		Homo sapiens (Human)	9606	312
Q8NGA8	reviewed	Olfactory receptor 4F17 (Olfactory receptor 4F11) (Olfactory receptor 4F18) (Olfactory receptor 4F19)	OR4F17 OR4F11P OR4F18 OR4F19	OR4F17	OR4F11P OR4F18 OR4F19	Homo sapiens (Human)	9606	305
