Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
Q9NRM2	reviewed	Zinc finger protein 277 (Nuclear receptor-interacting factor 4)	ZNF277 NRIF4 ZNF277P	ZNF277	NRIF4 ZNF277P	Homo sapiens (Human)	9606	450
Q9UDY2	reviewed	Tight junction protein ZO-2 (Tight junction protein 2) (Zona occludens protein 2) (Zonula occludens protein 2)	TJP2 X104 ZO2	TJP2	X104 ZO2	Homo sapiens (Human)	9606	1190
O75312	reviewed	Zinc finger protein ZPR1 (Zinc finger protein 259)	ZPR1 ZNF259	ZPR1	ZNF259	Homo sapiens (Human)	9606	459
Q5T200	reviewed	Zinc finger CCCH domain-containing protein 13	ZC3H13 KIAA0853	ZC3H13	KIAA0853	Homo sapiens (Human)	9606	1668
Q9H7S9	reviewed	Zinc finger protein 703 (Zinc finger elbow-related proline domain protein 1)	ZNF703 ZEPPO1 ZPO1	ZNF703	ZEPPO1 ZPO1	Homo sapiens (Human)	9606	590
Q96JM2	reviewed	Zinc finger protein 462 (Zinc finger PBX1-interacting protein) (ZFPIP)	ZNF462 KIAA1803	ZNF462	KIAA1803	Homo sapiens (Human)	9606	2506
Q6NZY4	reviewed	Zinc finger CCHC domain-containing protein 8 (TRAMP-like complex RNA-binding factor ZCCHC8)	ZCCHC8	ZCCHC8		Homo sapiens (Human)	9606	707
Q9ULJ6	reviewed	Zinc finger MIZ domain-containing protein 1 (PIAS-like protein Zimp10) (Retinoic acid-induced protein 17)	ZMIZ1 KIAA1224 RAI17 ZIMP10	ZMIZ1	KIAA1224 RAI17 ZIMP10	Homo sapiens (Human)	9606	1067
O95218	reviewed	Zinc finger Ran-binding domain-containing protein 2 (Zinc finger protein 265) (Zinc finger, splicing)	ZRANB2 ZIS ZNF265	ZRANB2	ZIS ZNF265	Homo sapiens (Human)	9606	330
Q9Y2W2	reviewed	WW domain-binding protein 11 (WBP-11) (Npw38-binding protein) (NpwBP) (SH3 domain-binding protein SNP70) (Splicing factor that interacts with PQBP-1 and PP1)	WBP11 NPWBP SIPP1 SNP70	WBP11	NPWBP SIPP1 SNP70	Homo sapiens (Human)	9606	641
O95785	reviewed	Protein Wiz (Widely-interspaced zinc finger-containing protein) (Zinc finger protein 803)	WIZ ZNF803	WIZ	ZNF803	Homo sapiens (Human)	9606	1651
O00258	reviewed	Tail-anchored protein insertion receptor WRB (Congenital heart disease 5 protein) (Tryptophan-rich basic protein) (WRB)	WRB CHD5	WRB	CHD5	Homo sapiens (Human)	9606	174
P12956	reviewed	X-ray repair cross-complementing protein 6 (EC 3.6.4.-) (EC 4.2.99.-) (5'-deoxyribose-5-phosphate lyase Ku70) (5'-dRP lyase Ku70) (70 kDa subunit of Ku antigen) (ATP-dependent DNA helicase 2 subunit 1) (ATP-dependent DNA helicase II 70 kDa subunit) (CTC box-binding factor 75 kDa subunit) (CTC75) (CTCBF) (DNA repair protein XRCC6) (Lupus Ku autoantigen protein p70) (Ku70) (Thyroid-lupus autoantigen) (TLAA) (X-ray repair complementing defective repair in Chinese hamster cells 6)	XRCC6 G22P1	XRCC6	G22P1	Homo sapiens (Human)	9606	609
Q8IV63	reviewed	Inactive serine/threonine-protein kinase VRK3 (Serine/threonine-protein pseudokinase VRK3) (Vaccinia-related kinase 3)	VRK3	VRK3		Homo sapiens (Human)	9606	474
Q9UNX4	reviewed	WD repeat-containing protein 3	WDR3	WDR3		Homo sapiens (Human)	9606	943
Q14191	reviewed	Werner syndrome ATP-dependent helicase (EC 3.6.4.12) (DNA helicase, RecQ-like type 3) (RecQ3) (Exonuclease WRN) (EC 3.1.-.-) (RecQ protein-like 2)	WRN RECQ3 RECQL2	WRN	RECQ3 RECQL2	Homo sapiens (Human)	9606	1432
O43592	reviewed	Exportin-T (Exportin(tRNA)) (tRNA exportin)	XPOT	XPOT		Homo sapiens (Human)	9606	962
P13010	reviewed	X-ray repair cross-complementing protein 5 (EC 3.6.4.-) (86 kDa subunit of Ku antigen) (ATP-dependent DNA helicase 2 subunit 2) (ATP-dependent DNA helicase II 80 kDa subunit) (CTC box-binding factor 85 kDa subunit) (CTC85) (CTCBF) (DNA repair protein XRCC5) (Ku80) (Ku86) (Lupus Ku autoantigen protein p86) (Nuclear factor IV) (Thyroid-lupus autoantigen) (TLAA) (X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining))	XRCC5 G22P2	XRCC5	G22P2	Homo sapiens (Human)	9606	732
O43379	reviewed	WD repeat-containing protein 62	WDR62 C19orf14	WDR62	C19orf14	Homo sapiens (Human)	9606	1518
O14980	reviewed	Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog)	XPO1 CRM1	XPO1	CRM1	Homo sapiens (Human)	9606	1071
P41221	reviewed	Protein Wnt-5a	WNT5A	WNT5A		Homo sapiens (Human)	9606	380
Q9HAV4	reviewed	Exportin-5 (Exp5) (Ran-binding protein 21)	XPO5 KIAA1291 RANBP21	XPO5	KIAA1291 RANBP21	Homo sapiens (Human)	9606	1204
Q9UIA9	reviewed	Exportin-7 (Exp7) (Ran-binding protein 16)	XPO7 KIAA0745 RANBP16	XPO7	KIAA0745 RANBP16	Homo sapiens (Human)	9606	1087
P18887	reviewed	DNA repair protein XRCC1 (X-ray repair cross-complementing protein 1)	XRCC1	XRCC1		Homo sapiens (Human)	9606	633
Q7Z5K2	reviewed	Wings apart-like protein homolog (Friend of EBNA2 protein) (WAPL cohesin release factor)	WAPL FOE KIAA0261 WAPAL	WAPL	FOE KIAA0261 WAPAL	Homo sapiens (Human)	9606	1190
Q5MNZ9	reviewed	WD repeat domain phosphoinositide-interacting protein 1 (WIPI-1) (Atg18 protein homolog) (WD40 repeat protein interacting with phosphoinositides of 49 kDa) (WIPI 49 kDa)	WIPI1 WIPI49	WIPI1	WIPI49	Homo sapiens (Human)	9606	446
Q8NEZ3	reviewed	WD repeat-containing protein 19 (Intraflagellar transport 144 homolog)	WDR19 IFT144 KIAA1638	WDR19	IFT144 KIAA1638	Homo sapiens (Human)	9606	1342
P42768	reviewed	Wiskott-Aldrich syndrome protein (WASp)	WAS IMD2	WAS	IMD2	Homo sapiens (Human)	9606	502
Q9C0E2	reviewed	Exportin-4 (Exp4)	XPO4 KIAA1721	XPO4	KIAA1721	Homo sapiens (Human)	9606	1151
Q9ULV3	reviewed	Cip1-interacting zinc finger protein (CDKN1A-interacting zinc finger protein 1) (Nuclear protein NP94) (Zinc finger protein 356)	CIZ1 LSFR1 NP94 ZNF356	CIZ1	LSFR1 NP94 ZNF356	Homo sapiens (Human)	9606	898
O60884	reviewed	DnaJ homolog subfamily A member 2 (Cell cycle progression restoration gene 3 protein) (Dnj3) (Dj3) (HIRA-interacting protein 4) (Renal carcinoma antigen NY-REN-14)	DNAJA2 CPR3 HIRIP4	DNAJA2	CPR3 HIRIP4	Homo sapiens (Human)	9606	412
P25686	reviewed	DnaJ homolog subfamily B member 2 (Heat shock 40 kDa protein 3) (Heat shock protein J1) (HSJ-1)	DNAJB2 HSJ1 HSPF3	DNAJB2	HSJ1 HSPF3	Homo sapiens (Human)	9606	324
Q96KC8	reviewed	DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1)	DNAJC1 HTJ1	DNAJC1	HTJ1	Homo sapiens (Human)	9606	554
Q99543	reviewed	DnaJ homolog subfamily C member 2 (M-phase phosphoprotein 11) (Zuotin-related factor 1) [Cleaved into: DnaJ homolog subfamily C member 2, N-terminally processed]	DNAJC2 MPHOSPH11 MPP11 ZRF1	DNAJC2	MPHOSPH11 MPP11 ZRF1	Homo sapiens (Human)	9606	621
Q99615	reviewed	DnaJ homolog subfamily C member 7 (Tetratricopeptide repeat protein 2) (TPR repeat protein 2)	DNAJC7 TPR2 TTC2	DNAJC7	TPR2 TTC2	Homo sapiens (Human)	9606	494
O75937	reviewed	DnaJ homolog subfamily C member 8 (Splicing protein spf31)	DNAJC8 SPF31 HSPC315 HSPC331	DNAJC8	SPF31	Homo sapiens (Human)	9606	253
Q8WXX5	reviewed	DnaJ homolog subfamily C member 9 (HDJC9) (DnaJ protein SB73)	DNAJC9	DNAJC9		Homo sapiens (Human)	9606	260
P49916	reviewed	DNA ligase 3 (EC 6.5.1.1) (DNA ligase III) (Polydeoxyribonucleotide synthase [ATP] 3)	LIG3	LIG3		Homo sapiens (Human)	9606	1009
P26358	reviewed	DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT)	DNMT1 AIM CXXC9 DNMT	DNMT1	AIM CXXC9 DNMT	Homo sapiens (Human)	9606	1616
Q14185	reviewed	Dedicator of cytokinesis protein 1 (180 kDa protein downstream of CRK) (DOCK180)	DOCK1	DOCK1		Homo sapiens (Human)	9606	1865
Q96N67	reviewed	Dedicator of cytokinesis protein 7	DOCK7 KIAA1771	DOCK7	KIAA1771	Homo sapiens (Human)	9606	2140
Q8NEU8	reviewed	DCC-interacting protein 13-beta (Dip13-beta) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 2)	APPL2 DIP13B	APPL2	DIP13B	Homo sapiens (Human)	9606	664
Q16543	reviewed	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]	CDC37 CDC37A	CDC37	CDC37A	Homo sapiens (Human)	9606	378
P46527	reviewed	Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1)	CDKN1B KIP1	CDKN1B	KIP1	Homo sapiens (Human)	9606	198
Q03188	reviewed	Centromere protein C (CENP-C) (Centromere autoantigen C) (Centromere protein C 1) (CENP-C 1) (Interphase centromere complex protein 7)	CENPC CENPC1 ICEN7	CENPC	CENPC1 ICEN7	Homo sapiens (Human)	9606	943
Q86XR8	reviewed	Centrosomal protein of 57 kDa (Cep57) (FGF2-interacting protein) (Testis-specific protein 57) (Translokin)	CEP57 KIAA0092 TSP57	CEP57	KIAA0092 TSP57	Homo sapiens (Human)	9606	500
Q96BT3	reviewed	Centromere protein T (CENP-T) (Interphase centromere complex protein 22)	CENPT C16orf56 ICEN22	CENPT	C16orf56 ICEN22	Homo sapiens (Human)	9606	561
O15516	reviewed	Circadian locomoter output cycles protein kaput (hCLOCK) (EC 2.3.1.48) (Class E basic helix-loop-helix protein 8) (bHLHe8)	CLOCK BHLHE8 KIAA0334	CLOCK	BHLHE8 KIAA0334	Homo sapiens (Human)	9606	846
Q16526	reviewed	Cryptochrome-1	CRY1 PHLL1	CRY1	PHLL1	Homo sapiens (Human)	9606	586
P67870	reviewed	Casein kinase II subunit beta (CK II beta) (Phosvitin) (Protein G5a)	CSNK2B CK2N G5A	CSNK2B	CK2N G5A	Homo sapiens (Human)	9606	215
Q96S65	reviewed	Cysteine/serine-rich nuclear protein 1 (CSRNP-1) (Axin-1 up-regulated gene 1 protein) (Protein URAX1) (TGF-beta-induced apoptosis protein 3) (TAIP-3)	CSRNP1 AXUD1 TAIP3	CSRNP1	AXUD1 TAIP3	Homo sapiens (Human)	9606	589
P33240	reviewed	Cleavage stimulation factor subunit 2 (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (CstF-64)	CSTF2	CSTF2		Homo sapiens (Human)	9606	577
Q6UUV7	reviewed	CREB-regulated transcription coactivator 3 (Transducer of regulated cAMP response element-binding protein 3) (TORC-3) (Transducer of CREB protein 3)	CRTC3 TORC3	CRTC3	TORC3	Homo sapiens (Human)	9606	619
P21291	reviewed	Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1) (Epididymis luminal protein 141) (HEL-141)	CSRP1 CSRP CYRP	CSRP1	CSRP CYRP	Homo sapiens (Human)	9606	193
O60716	reviewed	Catenin delta-1 (Cadherin-associated Src substrate) (CAS) (p120 catenin) (p120(ctn)) (p120(cas))	CTNND1 KIAA0384	CTNND1	KIAA0384	Homo sapiens (Human)	9606	968
Q02318	reviewed	Sterol 26-hydroxylase, mitochondrial (EC 1.14.15.15) (5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 26-hydroxylase) (Cytochrome P-450C27/25) (Cytochrome P450 27) (Sterol 27-hydroxylase) (Vitamin D(3) 25-hydroxylase)	CYP27A1 CYP27	CYP27A1	CYP27	Homo sapiens (Human)	9606	531
O14810	reviewed	Complexin-1 (Complexin I) (CPX I) (Synaphin-2)	CPLX1	CPLX1		Homo sapiens (Human)	9606	134
O95639	reviewed	Cleavage and polyadenylation specificity factor subunit 4 (Cleavage and polyadenylation specificity factor 30 kDa subunit) (CPSF 30 kDa subunit) (NS1 effector domain-binding protein 1) (Neb-1) (No arches homolog)	CPSF4 CPSF30 NAR NEB1	CPSF4	CPSF30 NAR NEB1	Homo sapiens (Human)	9606	269
Q9Y6W6	reviewed	Dual specificity protein phosphatase 10 (EC 3.1.3.16) (EC 3.1.3.48) (Mitogen-activated protein kinase phosphatase 5) (MAP kinase phosphatase 5) (MKP-5)	DUSP10 MKP5	DUSP10	MKP5	Homo sapiens (Human)	9606	482
O75319	reviewed	RNA/RNP complex-1-interacting phosphatase (EC 3.1.3.-) (Dual specificity protein phosphatase 11) (Phosphatase that interacts with RNA/RNP complex 1)	DUSP11 PIR1	DUSP11	PIR1	Homo sapiens (Human)	9606	377
Q9UNI6	reviewed	Dual specificity protein phosphatase 12 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity tyrosine phosphatase YVH1)	DUSP12	DUSP12		Homo sapiens (Human)	9606	340
P23508	reviewed	Colorectal mutant cancer protein (Protein MCC)	MCC	MCC		Homo sapiens (Human)	9606	829
Q16690	reviewed	Dual specificity protein phosphatase 5 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase hVH3)	DUSP5 VH3	DUSP5	VH3	Homo sapiens (Human)	9606	384
Q53ET0	reviewed	CREB-regulated transcription coactivator 2 (Transducer of regulated cAMP response element-binding protein 2) (TORC-2) (Transducer of CREB protein 2)	CRTC2 TORC2	CRTC2	TORC2	Homo sapiens (Human)	9606	693
Q99708	reviewed	DNA endonuclease RBBP8 (EC 3.1.-.-) (CtBP-interacting protein) (CtIP) (Retinoblastoma-binding protein 8) (RBBP-8) (Retinoblastoma-interacting protein and myosin-like) (RIM) (Sporulation in the absence of SPO11 protein 2 homolog) (SAE2)	RBBP8 CTIP	RBBP8	CTIP	Homo sapiens (Human)	9606	897
Q8WVB6	reviewed	Chromosome transmission fidelity protein 18 homolog (hCTF18) (CHL12)	CHTF18 C16orf41 CTF18	CHTF18	C16orf41 CTF18	Homo sapiens (Human)	9606	975
P35222	reviewed	Catenin beta-1 (Beta-catenin)	CTNNB1 CTNNB OK/SW-cl.35 PRO2286	CTNNB1	CTNNB	Homo sapiens (Human)	9606	781
P13500	reviewed	C-C motif chemokine 2 (HC11) (Monocyte chemoattractant protein 1) (Monocyte chemotactic and activating factor) (MCAF) (Monocyte chemotactic protein 1) (MCP-1) (Monocyte secretory protein JE) (Small-inducible cytokine A2)	CCL2 MCP1 SCYA2	CCL2	MCP1 SCYA2	Homo sapiens (Human)	9606	99
P06493	reviewed	Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase)	CDK1 CDC2 CDC28A CDKN1 P34CDC2	CDK1	CDC2 CDC28A CDKN1 P34CDC2	Homo sapiens (Human)	9606	297
Q9H211	reviewed	DNA replication factor Cdt1 (Double parked homolog) (DUP)	CDT1	CDT1		Homo sapiens (Human)	9606	546
Q00534	reviewed	Cyclin-dependent kinase 6 (EC 2.7.11.22) (Cell division protein kinase 6) (Serine/threonine-protein kinase PLSTIRE)	CDK6 CDKN6	CDK6	CDKN6	Homo sapiens (Human)	9606	326
P08603	reviewed	Complement factor H (H factor 1)	CFH HF HF1 HF2	CFH	HF HF1 HF2	Homo sapiens (Human)	9606	1231
Q9BVJ7	reviewed	Dual specificity protein phosphatase 23 (EC 3.1.3.16) (EC 3.1.3.48) (Low molecular mass dual specificity phosphatase 3) (LDP-3) (VH1-like phosphatase Z)	DUSP23 LDP3 VHZ	DUSP23	LDP3 VHZ	Homo sapiens (Human)	9606	150
Q05923	reviewed	Dual specificity protein phosphatase 2 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PAC-1)	DUSP2 PAC1	DUSP2	PAC1	Homo sapiens (Human)	9606	314
O43889	reviewed	Cyclic AMP-responsive element-binding protein 3 (CREB-3) (cAMP-responsive element-binding protein 3) (Leucine zipper protein) (Luman) (Transcription factor LZIP-alpha) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3 (N-terminal Luman) (Transcriptionally active form)]	CREB3 LZIP	CREB3	LZIP	Homo sapiens (Human)	9606	371
Q8N1N5	reviewed	Cysteine-rich PAK1 inhibitor (CRIPak)	CRIPAK	CRIPAK		Homo sapiens (Human)	9606	446
Q9NZJ0	reviewed	Denticleless protein homolog (DDB1- and CUL4-associated factor 2) (Lethal(2) denticleless protein homolog) (Retinoic acid-regulated nuclear matrix-associated protein)	DTL CDT2 CDW1 DCAF2 L2DTL RAMP	DTL	CDT2 CDW1 DCAF2 L2DTL RAMP	Homo sapiens (Human)	9606	730
Q86UW9	reviewed	Probable E3 ubiquitin-protein ligase DTX2 (EC 2.3.2.27) (Protein deltex-2) (Deltex2) (hDTX2) (RING finger protein 58) (RING-type E3 ubiquitin transferase DTX2)	DTX2 KIAA1528 RNF58	DTX2	KIAA1528 RNF58	Homo sapiens (Human)	9606	622
P16220	reviewed	Cyclic AMP-responsive element-binding protein 1 (CREB-1) (cAMP-responsive element-binding protein 1)	CREB1	CREB1		Homo sapiens (Human)	9606	341
Q16829	reviewed	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)	DUSP7 PYST2	DUSP7	PYST2	Homo sapiens (Human)	9606	419
Q49AN0	reviewed	Cryptochrome-2	CRY2 KIAA0658	CRY2	KIAA0658	Homo sapiens (Human)	9606	593
Q6UUV9	reviewed	CREB-regulated transcription coactivator 1 (Mucoepidermoid carcinoma translocated protein 1) (Transducer of regulated cAMP response element-binding protein 1) (TORC-1) (Transducer of CREB protein 1)	CRTC1 KIAA0616 MECT1 TORC1 WAMTP1	CRTC1	KIAA0616 MECT1 TORC1 WAMTP1	Homo sapiens (Human)	9606	634
Q10570	reviewed	Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specificity factor 160 kDa subunit) (CPSF 160 kDa subunit)	CPSF1 CPSF160	CPSF1	CPSF160	Homo sapiens (Human)	9606	1443
Q16630	reviewed	Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CPSF 68 kDa subunit) (Cleavage factor Im complex 68 kDa subunit) (CFIm68) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7)	CPSF6 CFIM68	CPSF6	CFIM68	Homo sapiens (Human)	9606	551
Q96BA8	reviewed	Cyclic AMP-responsive element-binding protein 3-like protein 1 (cAMP-responsive element-binding protein 3-like protein 1) (Old astrocyte specifically-induced substance) (OASIS) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 1]	CREB3L1 OASIS PSEC0238	CREB3L1	OASIS	Homo sapiens (Human)	9606	519
Q86Y01	reviewed	E3 ubiquitin-protein ligase DTX1 (EC 2.3.2.27) (Protein deltex-1) (Deltex1) (hDTX1) (RING-type E3 ubiquitin transferase DTX1)	DTX1	DTX1		Homo sapiens (Human)	9606	620
P35462	reviewed	D(3) dopamine receptor (Dopamine D3 receptor)	DRD3	DRD3		Homo sapiens (Human)	9606	400
Q9H410	reviewed	Kinetochore-associated protein DSN1 homolog	DSN1 C20orf172 MIS13	DSN1	C20orf172 MIS13	Homo sapiens (Human)	9606	356
P49917	reviewed	DNA ligase 4 (EC 6.5.1.1) (DNA ligase IV) (Polydeoxyribonucleotide synthase [ATP] 4)	LIG4	LIG4		Homo sapiens (Human)	9606	911
Q9UKG1	reviewed	DCC-interacting protein 13-alpha (Dip13-alpha) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 1)	APPL1 APPL DIP13A KIAA1428	APPL1	APPL DIP13A KIAA1428	Homo sapiens (Human)	9606	709
Q17RY0	reviewed	Cytoplasmic polyadenylation element-binding protein 4 (CPE-BP4) (CPE-binding protein 4) (hCPEB-4)	CPEB4 KIAA1673	CPEB4	KIAA1673	Homo sapiens (Human)	9606	729
Q9NR63	reviewed	Cytochrome P450 26B1 (EC 1.14.13.-) (Cytochrome P450 26A2) (Cytochrome P450 retinoic acid-inactivating 2) (Cytochrome P450RAI-2) (Retinoic acid-metabolizing cytochrome)	CYP26B1 CYP26A2 P450RAI2	CYP26B1	CYP26A2 P450RAI2	Homo sapiens (Human)	9606	512
Q14204	reviewed	Cytoplasmic dynein 1 heavy chain 1 (Cytoplasmic dynein heavy chain 1) (Dynein heavy chain, cytosolic)	DYNC1H1 DHC1 DNCH1 DNCL DNECL DYHC KIAA0325	DYNC1H1	DHC1 DNCH1 DNCL DNECL DYHC KIAA0325	Homo sapiens (Human)	9606	4646
Q66K89	reviewed	Transcription factor E4F1 (EC 2.3.2.27) (E4F transcription factor 1) (Putative E3 ubiquitin-protein ligase E4F1) (RING-type E3 ubiquitin transferase E4F1) (Transcription factor E4F) (p120E4F) (p50E4F)	E4F1 E4F	E4F1	E4F	Homo sapiens (Human)	9606	784
Q92905	reviewed	COP9 signalosome complex subunit 5 (SGN5) (Signalosome subunit 5) (EC 3.4.-.-) (Jun activation domain-binding protein 1)	COPS5 CSN5 JAB1	COPS5	CSN5 JAB1	Homo sapiens (Human)	9606	334
Q9H467	reviewed	CUE domain-containing protein 2	CUEDC2 C10orf66 HOYS6	CUEDC2	C10orf66	Homo sapiens (Human)	9606	287
Q15125	reviewed	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase (EC 5.3.3.5) (Cholestenol Delta-isomerase) (Delta(8)-Delta(7) sterol isomerase) (D8-D7 sterol isomerase) (Emopamil-binding protein)	EBP	EBP		Homo sapiens (Human)	9606	230
Q99829	reviewed	Copine-1 (Chromobindin 17) (Copine I)	CPNE1 CPN1	CPNE1	CPN1	Homo sapiens (Human)	9606	537
P68400	reviewed	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	CSNK2A1 CK2A1	CSNK2A1	CK2A1	Homo sapiens (Human)	9606	391
P61201	reviewed	COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)	COPS2 CSN2 TRIP15	COPS2	CSN2 TRIP15	Homo sapiens (Human)	9606	443
O43310	reviewed	CBP80/20-dependent translation initiation factor	CTIF KIAA0427	CTIF	KIAA0427	Homo sapiens (Human)	9606	598
P56545	reviewed	C-terminal-binding protein 2 (CtBP2)	CTBP2	CTBP2		Homo sapiens (Human)	9606	445
P19525	reviewed	Interferon-induced, double-stranded RNA-activated protein kinase (EC 2.7.11.1) (Eukaryotic translation initiation factor 2-alpha kinase 2) (eIF-2A protein kinase 2) (Interferon-inducible RNA-dependent protein kinase) (P1/eIF-2A protein kinase) (Protein kinase RNA-activated) (PKR) (Protein kinase R) (Tyrosine-protein kinase EIF2AK2) (EC 2.7.10.2) (p68 kinase)	EIF2AK2 PKR PRKR	EIF2AK2	PKR PRKR	Homo sapiens (Human)	9606	551
P20023	reviewed	Complement receptor type 2 (Cr2) (Complement C3d receptor) (Epstein-Barr virus receptor) (EBV receptor) (CD antigen CD21)	CR2 C3DR	CR2	C3DR	Homo sapiens (Human)	9606	1033
P02741	reviewed	C-reactive protein [Cleaved into: C-reactive protein(1-205)]	CRP PTX1	CRP	PTX1	Homo sapiens (Human)	9606	224
Q13363	reviewed	C-terminal-binding protein 1 (CtBP1) (EC 1.1.1.-)	CTBP1 CTBP	CTBP1	CTBP	Homo sapiens (Human)	9606	440
P63167	reviewed	Dynein light chain 1, cytoplasmic (8 kDa dynein light chain) (DLC8) (Dynein light chain LC8-type 1) (Protein inhibitor of neuronal nitric oxide synthase) (PIN)	DYNLL1 DLC1 DNCL1 DNCLC1 HDLC1	DYNLL1	DLC1 DNCL1 DNCLC1 HDLC1	Homo sapiens (Human)	9606	89
P04839	reviewed	Cytochrome b-245 heavy chain (EC 1.-.-.-) (CGD91-phox) (Cytochrome b(558) subunit beta) (Cytochrome b558 subunit beta) (Heme-binding membrane glycoprotein gp91phox) (NADPH oxidase 2) (Neutrophil cytochrome b 91 kDa polypeptide) (Superoxide-generating NADPH oxidase heavy chain subunit) (gp91-1) (gp91-phox) (p22 phagocyte B-cytochrome)	CYBB NOX2	CYBB	NOX2	Homo sapiens (Human)	9606	570
Q13627	reviewed	Dual specificity tyrosine-phosphorylation-regulated kinase 1A (EC 2.7.12.1) (Dual specificity YAK1-related kinase) (HP86) (Protein kinase minibrain homolog) (MNBH) (hMNB)	DYRK1A DYRK MNB MNBH	DYRK1A	DYRK MNB MNBH	Homo sapiens (Human)	9606	763
Q01094	reviewed	Transcription factor E2F1 (E2F-1) (PBR3) (Retinoblastoma-associated protein 1) (RBAP-1) (Retinoblastoma-binding protein 3) (RBBP-3) (pRB-binding protein E2F-1)	E2F1 RBBP3	E2F1	RBBP3	Homo sapiens (Human)	9606	437
O43186	reviewed	Cone-rod homeobox protein	CRX CORD2	CRX	CORD2	Homo sapiens (Human)	9606	299
Q6PD62	reviewed	RNA polymerase-associated protein CTR9 homolog (SH2 domain-binding protein 1)	CTR9 KIAA0155 SH2BP1	CTR9	KIAA0155 SH2BP1	Homo sapiens (Human)	9606	1173
P19875	reviewed	C-X-C motif chemokine 2 (Growth-regulated protein beta) (Gro-beta) (Macrophage inflammatory protein 2-alpha) (MIP2-alpha) [Cleaved into: GRO-beta(5-73) (GRO-beta-T) (Hematopoietic synergistic factor) (HSF) (SB-251353)]	CXCL2 GRO2 GROB MIP2A SCYB2	CXCL2	GRO2 GROB MIP2A SCYB2	Homo sapiens (Human)	9606	107
Q9HB71	reviewed	Calcyclin-binding protein (CacyBP) (hCacyBP) (S100A6-binding protein) (Siah-interacting protein)	CACYBP S100A6BP SIP PNAS-107	CACYBP	S100A6BP SIP	Homo sapiens (Human)	9606	228
Q9H4R4	reviewed	Putative nuclear receptor corepressor 1-like protein NCOR1P1 (Nuclear receptor corepressor 1 pseudogene 1)	NCOR1P1 C20orf191	NCOR1P1	C20orf191	Homo sapiens (Human)	9606	102
Q93034	reviewed	Cullin-5 (CUL-5) (Vasopressin-activated calcium-mobilizing receptor 1) (VACM-1)	CUL5 VACM1	CUL5	VACM1	Homo sapiens (Human)	9606	780
Q14999	reviewed	Cullin-7 (CUL-7)	CUL7 KIAA0076	CUL7	KIAA0076	Homo sapiens (Human)	9606	1698
Q13620	reviewed	Cullin-4B (CUL-4B)	CUL4B KIAA0695	CUL4B	KIAA0695	Homo sapiens (Human)	9606	913
P49711	reviewed	Transcriptional repressor CTCF (11-zinc finger protein) (CCCTC-binding factor) (CTCFL paralog)	CTCF	CTCF		Homo sapiens (Human)	9606	727
Q96CJ1	reviewed	ELL-associated factor 2 (Testosterone-regulated apoptosis inducer and tumor suppressor protein)	EAF2 TRAITS BM-040	EAF2	TRAITS	Homo sapiens (Human)	9606	260
